chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	42062499	2	0	2	1	0.944999999999	0.0	
1	42062500	249250620	2	1	1	1	0.5	0.0	
2	9997	242978945	2	1	1	1	0.5	0.0	
3	62500	197775842	2	1	1	1	0.5	0.0	
4	11870	131867144	2	1	1	1	0.5	0.0	
4	131867145	131898415	2	1	1	1	0.5	0.0	
4	131898416	191154275	2	1	1	1	0.5	0.0	
5	17500	180712500	2	1	1	1	0.5	0.0	
6	207500	75441322	2	1	1	1	0.5	0.0	
6	75441323	96550190	2	1	1	1	0.5	0.0	
6	96550191	170897500	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	167500	146364021	2	1	1	1	0.5	0.0	
9	10001	141213430	2	1	1	1	0.5	0.0	
10	97500	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.617459163767	0.427606172782	
13	16300000	115169877	3	1	2	0.69	0.617459163767	0.427606172782	
14	16100000	107054596	2	1	1	1	0.5	0.0	
15	15800000	20699999	3	0	3	1	0.961937716262	0.584962500721	
15	20700000	75697397	2	1	1	1	0.617459163767	0.427606172782	
15	20700000	75697397	3	1	2	0.69	0.617459163767	0.427606172782	
15	75697398	75776050	3	1	2	1	0.653979238753	0.584962500721	
15	75776051	102385044	2	1	1	1	0.617459163767	0.427606172782	
15	75776051	102385044	3	1	2	0.69	0.617459163767	0.427606172782	
16	87500	90354752	2	1	1	1	0.5	0.0	
17	6115	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	62500	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	23055739	2	1	1	1	0.5	0.0	
22	23055740	23115368	1	0	1	1	0.900900900904	-1.0	
22	23115369	23235963	1	1	0	1	0.221818915103	-2.68965987939	
22	23115369	23235963	0	0	0	0.69	0.221818915103	-2.68965987939	
22	23235964	45971879	2	1	1	1	0.5	0.0	
22	45971880	46155547	2	1	1	1	0.5	0.0	
22	46155548	51304565	2	1	1	1	0.5	0.0	
