chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	249250620	2	1	1	1	0.500000000001	0.0	
2	9997	242942500	2	1	1	1	0.500000000001	0.0	
3	62500	15633609	2	1	1	1	0.500000000001	0.0	
3	15633610	16030939	4	1	3	1	0.702380952379	1.0	
3	16030940	197796006	2	1	1	1	0.500000000001	0.0	
4	9997	191154275	2	1	1	1	0.500000000001	0.0	
5	11446	180714844	2	1	1	1	0.500000000001	0.0	
6	202452	170920196	2	1	1	1	0.500000000001	0.0	
7	15752	159138662	2	1	1	1	0.500000000001	0.0	
8	201888	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	41970394	2	1	1	1	0.500000000001	0.0	
9	41970395	43656984	3	1	2	1	0.707666385848	0.350497247084	
9	41970395	43656984	2	0	2	0.45	0.707666385848	0.350497247084	
9	43656985	141213430	2	1	1	1	0.500000000001	0.0	
10	94426	135534746	2	1	1	1	0.500000000001	0.0	
11	196944	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	114986609	2	1	1	1	0.500000000001	0.0	
14	16100000	20565182	3	1	2	1	0.707666385848	0.350497247084	
14	16100000	20565182	2	0	2	0.45	0.707666385848	0.350497247084	
14	20565183	106362500	2	1	1	1	0.500000000001	0.0	
15	15800000	20699999	2	0	2	1	0.840000000002	0.0	
15	20700000	102316196	2	1	1	1	0.500000000001	0.0	
16	85149	90354752	2	1	1	1	0.500000000001	0.0	
17	7	78807501	2	1	1	1	0.500000000001	0.0	
18	10001	78077247	2	1	1	1	0.500000000001	0.0	
19	158847	59128982	2	1	1	1	0.500000000001	0.0	
20	82139	63025519	2	1	1	1	0.500000000001	0.0	
21	9411194	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
