chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	9997	242985695	2	1	1	1	0.5	0.0	
3	62226	197834365	2	1	1	1	0.5	0.0	
4	9997	190801407	2	1	1	1	0.5	0.0	
5	17500	180654682	2	1	1	1	0.5	0.0	
6	214005	170904413	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	155757	146364021	2	1	1	1	0.5	0.0	
9	42500	141213430	2	1	1	1	0.5	0.0	
10	96469	135277158	2	1	1	1	0.5	0.0	
11	182500	134442500	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	100356529	2	1	1	1	0.5	0.0	
16	115817	90354752	2	1	1	1	0.5	0.0	
17	828	78772500	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	247288	59128982	2	1	1	1	0.5	0.0	
20	82012	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	50012418	2	1	1	1	0.5	0.0	
