chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.499999999998	0.0	
2	10649	106882932	2	1	1	1	0.499999999998	0.0	
2	106882933	107405912	1	0	1	1	0.819672131146	-1.0	
2	107405913	107420242	0	0	0	1	0.499999999999	-inf	
2	107420243	107542028	2	1	1	1	0.673309991917	-0.577766999317	
2	107420243	107542028	1	0	1	0.66	0.673309991917	-0.577766999317	
2	107542029	108073919	2	1	1	1	0.499999999998	0.0	
2	108073920	108410747	1	0	1	1	0.819672131146	-1.0	
2	108410748	108549531	2	1	1	1	0.499999999998	0.0	
2	108549532	108597041	1	0	1	1	0.819672131146	-1.0	
2	108597042	116142442	2	1	1	1	0.499999999998	0.0	
2	116142443	116202361	2	1	1	1	0.551632833184	-0.184424571137	
2	116142443	116202361	1	0	1	0.24	0.551632833184	-0.184424571137	
2	116202362	117466571	2	1	1	1	0.499999999998	0.0	
2	117466572	117484654	1	0	1	1	0.819672131146	-1.0	
2	117484655	137180622	2	1	1	1	0.499999999998	0.0	
2	137180623	137270110	2	1	1	1	0.499999999998	0.0	
2	137270111	242984215	2	1	1	1	0.499999999998	0.0	
3	62500	21769171	2	1	1	1	0.499999999998	0.0	
3	21769172	21975182	2	1	1	1	0.673309991917	-0.577766999317	
3	21769172	21975182	1	0	1	0.66	0.673309991917	-0.577766999317	
3	21975183	198022429	2	1	1	1	0.499999999998	0.0	
4	9997	18477093	2	1	1	1	0.499999999998	0.0	
4	18477094	18503365	2	1	1	1	0.618123377424	-0.40545145045	
4	18477094	18503365	1	0	1	0.49	0.618123377424	-0.40545145045	
4	18503366	18719603	2	1	1	1	0.499999999998	0.0	
4	18719604	18753319	1	0	1	1	0.819672131146	-1.0	
4	18753320	19334707	2	1	1	1	0.499999999998	0.0	
4	19334708	19406328	1	0	1	1	0.819672131146	-1.0	
4	19406329	119885331	2	1	1	1	0.499999999998	0.0	
4	119885332	119900043	2	1	1	1	0.673309991917	-0.577766999317	
4	119885332	119900043	1	0	1	0.66	0.673309991917	-0.577766999317	
4	119900044	178085466	2	1	1	1	0.499999999998	0.0	
4	178085467	191154275	1	0	1	1	0.819672131146	-1.0	
5	17500	102702680	2	1	1	1	0.499999999998	0.0	
5	102702681	135059484	2	1	1	1	0.551632833184	-0.184424571137	
5	102702681	135059484	1	0	1	0.24	0.551632833184	-0.184424571137	
5	135059485	162475886	2	1	1	1	0.499999999998	0.0	
5	162475887	163030983	1	0	1	1	0.819672131146	-1.0	
5	163030984	163125841	2	1	1	1	0.499999999998	0.0	
5	163125842	163146769	2	1	1	1	0.551632833184	-0.184424571137	
5	163125842	163146769	1	0	1	0.24	0.551632833184	-0.184424571137	
5	163146770	167487702	2	1	1	1	0.499999999998	0.0	
