chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	110333232	2	1	1	1	0.500000000001	0.0	
1	110333233	117266078	3	1	2	1	0.640287769785	0.584962500721	
1	117266079	120527499	2	1	1	1	0.500000000001	0.0	
1	120527500	249250620	3	1	2	1	0.640287769785	0.584962500721	
2	9997	242979674	4	2	2	1	0.5	1.0	
3	62500	12932879	2	1	1	1	0.500000000001	0.0	
3	12932880	24226897	2	1	1	1	0.529367469879	0.111031312389	
3	12932880	24226897	3	1	2	0.16	0.529367469879	0.111031312389	
3	24226898	69317305	2	1	1	1	0.500000000001	0.0	
3	69317306	76585299	3	1	2	1	0.640287769785	0.584962500721	
3	76585300	177020428	2	1	1	1	0.500000000001	0.0	
3	177020429	177082923	4	1	3	1	0.719101123596	1.0	
3	177082924	184400891	3	1	2	1	0.640287769785	0.584962500721	
3	184400892	198022429	3	1	2	1	0.640287769785	0.584962500721	
4	9997	48199999	2	1	1	1	0.500000000001	0.0	
4	48200000	52699999	2	0	2	1	0.890000000002	0.0	
4	52700000	56691559	4	1	3	1	0.719101123596	1.0	
4	56691560	134954023	2	1	1	1	0.500000000001	0.0	
4	134954024	167309857	2	1	1	1	0.500000000001	0.0	
4	167309858	190787660	2	1	1	1	0.500000000001	0.0	
5	1	180712500	3	2	1	1	0.48183511877	0.941106310946	
5	1	180712500	4	2	2	0.84	0.48183511877	0.941106310946	
6	207500	170897500	3	1	2	1	0.640287769785	0.584962500721	
7	42500	159138662	4	2	2	1	0.5	1.0	
8	192035	146364021	4	2	2	1	0.5	1.0	
9	42500	1318656	1	0	1	1	0.819672131147	-1.0	
9	1318657	1536919	3	1	2	1	0.640287769785	0.584962500721	
9	1536920	2243354	2	1	1	1	0.533276450511	-0.120294233718	
9	1536920	2243354	1	0	1	0.16	0.533276450511	-0.120294233718	
9	2243355	11232049	3	1	2	1	0.640287769785	0.584962500721	
9	11232050	11245863	2	0	2	1	0.890000000002	0.0	
9	11245864	11474915	3	1	2	1	0.640287769785	0.584962500721	
9	11474916	12330166	2	1	1	1	0.743604997025	-0.785875194647	
9	11474916	12330166	1	0	1	0.84	0.743604997025	-0.785875194647	
9	12330167	20088428	3	1	2	1	0.640287769785	0.584962500721	
9	20088429	20271276	2	1	1	1	0.500000000001	0.0	
9	20271277	21429748	2	1	1	1	0.529367469879	0.111031312389	
9	20271277	21429748	3	1	2	0.16	0.529367469879	0.111031312389	
9	21429749	21723265	2	1	1	1	0.500000000001	0.0	
9	21723266	21959664	3	1	2	1	0.640287769785	0.584962500721	
9	21959665	22118164	0	0	0	1	0.500000000002	-inf	
9	22118165	23895119	1	0	1	1	0.819672131147	-1.0	
9	23895120	24230518	3	1	2	1	0.640287769785	0.584962500721	
9	24230519	24278685	2	1	1	1	0.743604997025	-0.785875194647	
9	24230519	24278685	1	0	1	0.84	0.743604997025	-0.785875194647	
9	24278686	25622539	3	1	2	1	0.640287769785	0.584962500721	
9	25622540	28775212	2	1	1	1	0.500000000001	0.0	
9	28775213	29818570	3	1	2	1	0.640287769785	0.584962500721	
9	29818571	30805641	2	1	1	1	0.500000000001	0.0	
9	30805642	30827152	1	0	1	1	0.819672131147	-1.0	
9	30827153	30899143	2	1	1	1	0.529367469879	0.111031312389	
9	30827153	30899143	3	1	2	0.16	0.529367469879	0.111031312389	
9	30899144	30930699	1	0	1	1	0.819672131147	-1.0	
9	30930700	31288014	3	1	2	1	0.640287769785	0.584962500721	
9	31288015	31312940	4	0	4	1	0.938202247192	1.0	
9	31312941	31331699	1	0	1	1	0.819672131147	-1.0	
9	31331700	44240243	3	1	2	1	0.640287769785	0.584962500721	
9	44240244	66457499	1	0	1	1	0.819672131147	-1.0	
9	66457500	141213430	2	0	2	1	0.890000000002	0.0	
10	95032	135208463	2	1	1	1	0.500000000001	0.0	
11	247747	17739078	3	1	2	1	0.640287769785	0.584962500721	
11	17739079	61277787	2	1	1	1	0.500000000001	0.0	
11	61277788	78893082	3	1	2	1	0.640287769785	0.584962500721	
11	78893083	80822686	2	1	1	1	0.500000000001	0.0	
11	80822687	87308680	2	1	1	1	0.623380536303	0.50589092973	
11	80822687	87308680	3	1	2	0.84	0.623380536303	0.50589092973	
11	87308681	90506249	2	1	1	1	0.500000000001	0.0	
11	90506250	98404231	2	1	1	1	0.500000000001	0.0	
11	98404232	135006515	2	1	1	1	0.500000000001	0.0	
12	207857	133851894	4	2	2	1	0.5	1.0	
13	16300000	92948458	2	1	1	1	0.500000000001	0.0	
13	92948459	103093625	2	1	1	1	0.500000000001	0.0	
13	103093626	115169877	2	1	1	1	0.500000000001	0.0	
14	19697500	20425050	3	2	1	1	0.387221151198	0.659924558402	
14	19697500	20425050	4	2	2	0.16	0.387221151198	0.659924558402	
14	20425051	94232287	3	1	2	1	0.640287769785	0.584962500721	
14	94232288	94649095	3	1	2	1	0.640287769785	0.584962500721	
14	94649096	107349539	3	1	2	1	0.640287769785	0.584962500721	
15	15800000	102372568	3	1	2	1	0.640287769785	0.584962500721	
16	103009	23228040	3	2	1	1	0.48183511877	0.941106310946	
16	103009	23228040	4	2	2	0.84	0.48183511877	0.941106310946	
16	23228041	24123622	3	1	2	1	0.640287769785	0.584962500721	
16	24123623	46567499	3	2	1	1	0.387221151198	0.659924558402	
16	24123623	46567499	4	2	2	0.16	0.387221151198	0.659924558402	
16	46567500	48686801	2	1	1	1	0.500000000001	0.0	
16	48686802	90354752	2	1	1	1	0.500000000001	0.0	
17	12427	81195209	4	2	2	1	0.5	1.0	
18	12500	243536	5	2	3	1	0.589861751152	1.32192809489	
18	243537	72632170	3	2	1	1	0.387221151198	0.659924558402	
