chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	20843637	2	1	1	1	0.5	0.0	
1	20843638	36465243	1	0	1	1	0.813008130084	-1.0	
1	36465244	228786260	2	1	1	1	0.5	0.0	
1	228786261	233794274	2	1	1	1	0.559374311523	0.23266075679	
1	228786261	233794274	3	1	2	0.35	0.559374311523	0.23266075679	
1	233794275	233859919	4	1	3	1	0.717514124294	1.0	
1	233859920	233955617	4	2	2	1	0.500000000001	1.0	
1	233955618	234740140	2	1	1	1	0.559374311523	0.23266075679	
1	233955618	234740140	3	1	2	0.35	0.559374311523	0.23266075679	
1	234740141	234763953	4	1	3	1	0.717514124294	1.0	
1	234763954	249250620	3	1	2	1	0.638989169676	0.584962500721	
2	13133	59660744	1	0	1	1	0.813008130084	-1.0	
2	59660745	65236249	5	1	4	1	0.767981438515	1.32192809489	
2	65236250	68560371	4	1	3	1	0.717514124294	1.0	
2	68560372	68583602	2	1	1	1	0.559374311523	0.23266075679	
2	68560372	68583602	3	1	2	0.35	0.559374311523	0.23266075679	
2	68583603	75857506	2	1	1	1	0.5	0.0	
2	75857507	81408767	1	0	1	1	0.813008130084	-1.0	
2	81408768	205472157	2	1	1	1	0.5	0.0	
2	205472158	205558322	2	1	1	1	0.5	0.0	
2	205558323	242985695	2	1	1	1	0.5	0.0	
3	62226	2513195	2	1	1	1	0.5	0.0	
3	2513196	4036532	2	1	1	1	0.613346418057	-0.395928676331	
3	2513196	4036532	1	0	1	0.48	0.613346418057	-0.395928676331	
3	4036533	4073446	4	2	2	1	0.500000000001	1.0	
3	4073447	4331218	2	1	1	1	0.577867668305	-0.277533975529	
3	4073447	4331218	1	0	1	0.35	0.577867668305	-0.277533975529	
3	4331219	21159911	2	1	1	1	0.5	0.0	
3	21159912	30692712	1	0	1	1	0.813008130084	-1.0	
3	30692713	31117312	0	0	0	1	0.500000000001	-inf	
3	31117313	32051878	2	0	2	1	0.885000000002	0.0	
3	32051879	32183214	3	0	3	1	0.916967509023	0.584962500721	
3	32183215	34842467	2	0	2	1	0.885000000002	0.0	
3	34842468	74938963	1	0	1	1	0.813008130084	-1.0	
3	74938964	197833758	2	1	1	1	0.5	0.0	
4	17500	191154275	2	1	1	1	0.5	0.0	
5	1	180712500	2	1	1	1	0.5	0.0	
6	203878	170905977	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	203221	41109798	1	0	1	1	0.813008130084	-1.0	
8	41109799	42935420	35	1	34	1	0.963516964612	4.12928301694	
8	42935421	146364021	2	1	1	1	0.5	0.0	
9	42500	294088	1	0	1	1	0.867090436292	-0.277533975529	
9	42500	294088	2	0	2	0.65	0.867090436292	-0.277533975529	
9	294089	16728268	1	0	1	1	0.813008130084	-1.0	
9	16728269	17497184	3	0	3	1	0.916967509023	0.584962500721	
9	17497185	17636083	1	0	1	1	0.85621405351	-0.434402824146	
9	17497185	17636083	2	0	2	0.48	0.85621405351	-0.434402824146	
9	17636084	18551262	1	0	1	1	0.813008130084	-1.0	
9	18551263	19004378	3	0	3	1	0.916967509023	0.584962500721	
9	19004379	19059805	4	0	4	1	0.935028248589	1.0	
9	19059806	20099839	1	0	1	1	0.867090436292	-0.277533975529	
9	19059806	20099839	2	0	2	0.65	0.867090436292	-0.277533975529	
9	20099840	22082643	0	0	0	1	0.500000000001	-inf	
9	22082644	31736887	2	1	1	1	0.666888962989	-0.567040592724	
9	22082644	31736887	1	0	1	0.65	0.666888962989	-0.567040592724	
9	31736888	141213430	2	1	1	1	0.5	0.0	
10	97500	135227294	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	1989413	1	0	1	1	0.813008130084	-1.0	
12	1989414	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	22918280	2	1	1	1	0.5	0.0	
15	22918281	57852945	2	1	1	1	0.57798784605	0.310340120612	
15	22918281	57852945	3	1	2	0.48	0.57798784605	0.310340120612	
15	57852946	57907327	4	1	3	1	0.717514124294	1.0	
15	57907328	93429645	2	1	1	1	0.57798784605	0.310340120612	
15	57907328	93429645	3	1	2	0.48	0.57798784605	0.310340120612	
15	93429646	93478453	4	1	3	1	0.717514124294	1.0	
15	93478454	102039619	2	1	1	1	0.600079984004	0.405992359676	
15	93478454	102039619	3	1	2	0.65	0.600079984004	0.405992359676	
16	88245	88822500	2	1	1	1	0.5	0.0	
17	2500	22199999	1	0	1	1	0.813008130084	-1.0	
17	22200000	81195209	2	1	1	1	0.5	0.0	
18	12500	6763587	2	1	1	1	0.5	0.0	
18	6763588	28023331	2	1	1	1	0.613346418057	-0.395928676331	
18	6763588	28023331	1	0	1	0.48	0.613346418057	-0.395928676331	
18	28023332	28172637	3	1	2	1	0.638989169676	0.584962500721	
18	28172638	45285347	1	0	1	1	0.813008130084	-1.0	
18	45285348	78077247	2	1	1	1	0.666888962989	-0.567040592724	
18	45285348	78077247	1	0	1	0.65	0.666888962989	-0.567040592724	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65288	51528658	2	1	1	1	0.5	0.0	
20	51528659	53847237	3	1	2	1	0.638989169676	0.584962500721	
20	53847238	53993217	2	1	1	1	0.5	0.0	
20	53993218	62432500	2	1	1	1	0.5	0.0	
21	10900000	14437499	1	0	1	1	0.85621405351	-0.434402824146	
