chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	27569766	2	1	1	1	0.5	0.0	
1	27569767	27857525	3	1	2	1	0.640287769783	0.584962500721	
1	27857526	95008051	2	1	1	1	0.5	0.0	
1	95008052	95030097	2	1	1	1	0.54763412648	0.182692297516	
1	95008052	95030097	3	1	2	0.27	0.54763412648	0.182692297516	
1	95030098	114297164	2	1	1	1	0.5	0.0	
1	114297165	114542524	1	0	1	1	0.81967213115	-1.0	
1	114542525	117831811	2	1	1	1	0.5	0.0	
1	117831812	128899999	2	1	1	1	0.571807827355	0.280956313831	
1	117831812	128899999	3	1	2	0.43	0.571807827355	0.280956313831	
1	128900000	142707499	2	1	1	1	0.5	0.0	
1	142707500	150435038	3	1	2	1	0.640287769783	0.584962500721	
1	150435039	150646293	4	1	3	1	0.719101123597	1.0	
1	150646294	150695656	2	1	1	1	0.610804078775	0.448900951145	
1	150646294	150695656	3	1	2	0.73	0.610804078775	0.448900951145	
1	150695657	151090762	4	2	2	1	0.5	1.0	
1	151090763	203153123	2	1	1	1	0.54763412648	0.182692297516	
1	151090763	203153123	3	1	2	0.27	0.54763412648	0.182692297516	
1	203153124	203409812	4	1	3	1	0.719101123597	1.0	
1	203409813	205238877	2	1	1	1	0.54763412648	0.182692297516	
1	203409813	205238877	3	1	2	0.27	0.54763412648	0.182692297516	
1	205238878	205649135	4	1	3	1	0.719101123597	1.0	
1	205649136	209357646	2	1	1	1	0.571807827355	0.280956313831	
1	205649136	209357646	3	1	2	0.43	0.571807827355	0.280956313831	
1	209357647	209736082	4	1	3	1	0.719101123597	1.0	
1	209736083	224390942	3	1	2	1	0.640287769783	0.584962500721	
1	224390943	224640787	3	1	2	1	0.640287769783	0.584962500721	
1	224640788	249250620	2	1	1	1	0.610804078775	0.448900951145	
1	224640788	249250620	3	1	2	0.73	0.610804078775	0.448900951145	
2	104762	47389794	2	1	1	1	0.5	0.0	
2	47389795	47418112	2	1	1	1	0.571807827355	0.280956313831	
2	47389795	47418112	3	1	2	0.43	0.571807827355	0.280956313831	
2	47418113	68183766	2	1	1	1	0.5	0.0	
2	68183767	68253949	3	1	2	1	0.640287769783	0.584962500721	
2	68253950	69487245	2	1	1	1	0.5	0.0	
2	69487246	69746835	2	1	1	1	0.610804078775	0.448900951145	
2	69487246	69746835	3	1	2	0.73	0.610804078775	0.448900951145	
2	69746836	202888768	2	1	1	1	0.5	0.0	
2	202888769	203229103	2	1	1	1	0.5	0.0	
2	203229104	243199372	2	1	1	1	0.5	0.0	
3	64165	10044477	2	1	1	1	0.5	0.0	
3	10044478	10360844	3	1	2	1	0.640287769783	0.584962500721	
3	10360845	13673614	2	1	1	1	0.5	0.0	
3	13673615	13726466	65	1	64	1	0.980445834964	5.02236781303	
3	13726467	37138349	2	1	1	1	0.5	0.0	
3	37138350	37377704	3	1	2	1	0.640287769783	0.584962500721	
3	37377705	57465964	2	1	1	1	0.5	0.0	
3	57465965	57910402	3	1	2	1	0.640287769783	0.584962500721	
3	57910403	169573439	2	1	1	1	0.5	0.0	
3	169573440	169928462	2	1	1	1	0.5	0.0	
3	169928463	197838262	2	1	1	1	0.5	0.0	
4	112409	191154275	2	1	1	1	0.5	0.0	
5	17500	46099999	4	1	3	1	0.719101123597	1.0	
5	46100000	57417619	2	1	1	1	0.5	0.0	
5	57417620	57443612	2	1	1	1	0.571807827355	0.280956313831	
5	57417620	57443612	3	1	2	0.43	0.571807827355	0.280956313831	
5	57443613	131867847	2	1	1	1	0.5	0.0	
5	131867848	131882496	3	1	2	1	0.640287769783	0.584962500721	
5	131882497	139128999	2	1	1	1	0.5	0.0	
5	139129000	139155498	2	1	1	1	0.590935122309	0.361768359419	
5	139129000	139155498	3	1	2	0.57	0.590935122309	0.361768359419	
5	139155499	180661980	2	1	1	1	0.5	0.0	
6	209159	25255196	2	1	1	1	0.5	0.0	
6	25255197	25283865	3	1	2	1	0.640287769783	0.584962500721	
6	25283866	110799231	2	1	1	1	0.5	0.0	
6	110799232	111007846	2	1	1	1	0.590935122309	0.361768359419	
6	110799232	111007846	3	1	2	0.57	0.590935122309	0.361768359419	
6	111007847	111899795	2	1	1	1	0.5	0.0	
6	111899796	112154035	3	1	2	1	0.640287769783	0.584962500721	
6	112154036	162571459	2	1	1	1	0.5	0.0	
6	162571460	162618106	2	1	1	1	0.5	0.0	
6	162618107	170915126	2	1	1	1	0.5	0.0	
7	53484	104411713	2	1	1	1	0.5	0.0	
7	104411714	104760543	3	1	2	1	0.640287769783	0.584962500721	
7	104760544	117707969	2	1	1	1	0.5	0.0	
7	117707970	117779215	2	1	1	1	0.558846540738	-0.209227962138	
7	117707970	117779215	1	0	1	0.27	0.558846540738	-0.209227962138	
7	117779216	117807010	4	2	2	1	0.5	1.0	
7	117807011	129508074	2	1	1	1	0.5	0.0	
7	129508075	129785113	4	1	3	1	0.719101123597	1.0	
7	129785114	150088442	1	0	1	1	0.81967213115	-1.0	
7	150088443	159138662	2	1	1	1	0.600744923705	-0.349235440883	
7	150088443	159138662	1	0	1	0.43	0.600744923705	-0.349235440883	
8	166041	95914166	2	1	1	1	0.5	0.0	
8	95914167	96311966	4	1	3	1	0.719101123597	1.0	
8	96311967	128745034	2	1	1	1	0.5	0.0	
8	128745035	128781124	2	1	1	1	0.5	0.0	
8	128781125	146364021	2	1	1	1	0.5	0.0	
9	105708	5700758	2	1	1	1	0.5	0.0	
9	5700759	6050301	2	1	1	1	0.54763412648	0.182692297516	
9	5700759	6050301	3	1	2	0.27	0.54763412648	0.182692297516	
9	6050302	26505941	2	1	1	1	0.5	0.0	
9	26505942	26614859	3	1	2	1	0.640287769783	0.584962500721	
9	26614860	141213430	2	1	1	1	0.5	0.0	
10	162102	61544081	2	1	1	1	0.5	0.0	
10	61544082	61880657	2	1	1	1	0.610804078775	0.448900951145	
10	61544082	61880657	3	1	2	0.73	0.610804078775	0.448900951145	
10	61880658	96930410	2	1	1	1	0.5	0.0	
10	96930411	97254156	3	1	2	1	0.640287769783	0.584962500721	
10	97254157	99555623	2	1	1	1	0.5	0.0	
10	99555624	99626896	2	1	1	1	0.54763412648	0.182692297516	
10	99555624	99626896	3	1	2	0.27	0.54763412648	0.182692297516	
10	99626897	105137154	2	1	1	1	0.5	0.0	
10	105137155	105372548	2	1	1	1	0.5	0.0	
10	105372549	135534746	2	1	1	1	0.5	0.0	
11	202072	102391486	2	1	1	1	0.5	0.0	
11	102391487	102407876	2	1	1	1	0.54763412648	0.182692297516	
11	102391487	102407876	3	1	2	0.27	0.54763412648	0.182692297516	
11	102407877	118150685	2	1	1	1	0.5	0.0	
11	118150686	118506422	3	1	2	1	0.640287769783	0.584962500721	
11	118506423	118853773	2	1	1	1	0.5	0.0	
11	118853774	119179335	2	1	1	1	0.5	0.0	
11	119179336	135006515	2	1	1	1	0.5	0.0	
12	67500	56300321	2	1	1	1	0.5	0.0	
12	56300322	56438421	4	1	3	1	0.719101123597	1.0	
12	56438422	110923714	2	1	1	1	0.5	0.0	
12	110923715	111152620	2	1	1	1	0.54763412648	0.182692297516	
12	110923715	111152620	3	1	2	0.27	0.54763412648	0.182692297516	
12	111152621	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	50158575	2	1	1	1	0.5	0.0	
14	50158576	50492593	3	1	2	1	0.640287769783	0.584962500721	
14	50492594	73927814	2	1	1	1	0.5	0.0	
14	73927815	74106273	2	1	1	1	0.5	0.0	
14	74106274	107349539	2	1	1	1	0.5	0.0	
15	15800000	72444216	2	1	1	1	0.5	0.0	
15	72444217	72669558	3	1	2	1	0.640287769783	0.584962500721	
15	72669559	90964843	2	1	1	1	0.5	0.0	
15	90964844	91194753	2	1	1	1	0.5	0.0	
15	91194754	102396558	2	1	1	1	0.5	0.0	
16	101952	4140297	2	1	1	1	0.5	0.0	
16	4140298	4480082	3	1	2	1	0.640287769783	0.584962500721	
16	4480083	4840746	2	1	1	1	0.5	0.0	
16	4840747	5000308	2	1	1	1	0.590935122309	0.361768359419	
16	4840747	5000308	3	1	2	0.57	0.590935122309	0.361768359419	
16	5000309	10912902	2	1	1	1	0.5	0.0	
16	10912903	10972137	3	1	2	1	0.640287769783	0.584962500721	
16	10972138	11664914	2	1	1	1	0.5	0.0	
16	11664915	11975593	3	1	2	1	0.640287769783	0.584962500721	
16	11975594	19259031	2	1	1	1	0.5	0.0	
16	19259032	19612516	2	1	1	1	0.54763412648	0.182692297516	
16	19259032	19612516	3	1	2	0.27	0.54763412648	0.182692297516	
16	19612517	67782129	2	1	1	1	0.5	0.0	
16	67782130	68010575	3	1	2	1	0.640287769783	0.584962500721	
16	68010576	69339741	2	1	1	1	0.5	0.0	
16	69339742	69549225	2	1	1	1	0.54763412648	0.182692297516	
16	69339742	69549225	3	1	2	0.27	0.54763412648	0.182692297516	
16	69549226	74867956	2	1	1	1	0.5	0.0	
16	74867957	74893195	4	1	3	1	0.719101123597	1.0	
16	74893196	75161169	3	2	1	1	0.46856153341	0.899175630481	
16	74893196	75161169	4	2	2	0.73	0.46856153341	0.899175630481	
16	75161170	75178318	3	1	2	1	0.640287769783	0.584962500721	
16	75178319	90354752	2	1	1	1	0.5	0.0	
17	7	19803329	2	1	1	1	0.642921434998	-0.483984852996	
17	7	19803329	1	0	1	0.57	0.642921434998	-0.483984852996	
17	19803330	27260503	2	1	1	1	0.5	0.0	
17	27260504	27288980	3	1	2	1	0.640287769783	0.584962500721	
17	27288981	37633471	2	1	1	1	0.5	0.0	
17	37633472	38054226	3	1	2	1	0.640287769783	0.584962500721	
17	38054227	57929318	2	1	1	1	0.5	0.0	
17	57929319	58122626	2	1	1	1	0.54763412648	0.182692297516	
17	57929319	58122626	3	1	2	0.27	0.54763412648	0.182692297516	
17	58122627	73502499	2	1	1	1	0.5	0.0	
17	73502500	73983028	2	1	1	1	0.5	0.0	
17	73983029	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	1	0	1	1	0.81967213115	-1.0	
19	97500	12780465	2	1	1	1	0.5	0.0	
19	12780466	13034078	2	1	1	1	0.610804078775	0.448900951145	
19	12780466	13034078	3	1	2	0.73	0.610804078775	0.448900951145	
19	13034079	17896776	2	1	1	1	0.5	0.0	
19	17896777	18096816	3	1	2	1	0.640287769783	0.584962500721	
19	18096817	24399999	2	1	1	1	0.5	0.0	
