chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	766007	249250620	2	1	1	1	0.5	0.0	
2	15953	89161434	2	1	1	1	0.5	0.0	
2	89161435	90499999	2	1	1	1	0.574712643679	-0.567040592724	
2	89161435	90499999	1	0	1	0.65	0.574712643679	-0.567040592724	
2	90500000	243199372	2	1	1	1	0.5	0.0	
3	60596	198022429	2	1	1	1	0.5	0.0	
4	9997	190778060	2	1	1	1	0.5	0.0	
5	1	180915259	2	1	1	1	0.5	0.0	
6	1	170919735	2	1	1	1	0.5	0.0	
7	15752	159138662	2	1	1	1	0.5	0.0	
8	142425	146364021	2	1	1	1	0.5	0.0	
9	203937	141213430	2	1	1	1	0.5	0.0	
10	96332	135534746	2	1	1	1	0.5	0.0	
11	1	135006515	2	1	1	1	0.5	0.0	
12	189093	133851894	2	1	1	1	0.5	0.0	
13	16300000	50586023	2	1	1	1	0.5	0.0	
13	50586024	51555009	2	1	1	1	0.5	0.0	
13	51555010	115169877	2	1	1	1	0.5	0.0	
16	94080	90354752	2	1	1	1	0.5	0.0	
17	2801	81195209	2	1	1	1	0.5	0.0	
18	142505	78077247	2	1	1	1	0.5	0.0	
19	245631	59128982	2	1	1	1	0.5	0.0	
20	79234	62818891	2	1	1	1	0.5	0.0	
22	12200000	23029743	2	1	1	1	0.5	0.0	
22	23029744	23241804	2	1	1	1	0.5	0.0	
22	23241805	51304565	2	1	1	1	0.5	0.0	
