chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	12898165	1	0	1	1	0.78125	-1.0	
1	12898166	12928654	2	0	2	1	0.86	0.0	
1	12928655	36040040	2	1	1	1	0.553832521045	-0.209227962138	
1	12928655	36040040	1	0	1	0.27	0.553832521045	-0.209227962138	
1	36040041	143497499	2	1	1	1	0.5	0.0	
1	143497500	249250620	3	1	2	1	0.632352941177	0.584962500721	
2	30762	242985695	2	1	1	1	0.5	0.0	
3	62500	882499	2	1	1	1	0.5	0.0	
3	882500	1128795	3	1	2	1	0.632352941177	0.584962500721	
3	1128796	14129496	2	1	1	1	0.5	0.0	
3	14129497	110891448	1	0	1	1	0.78125	-1.0	
3	110891449	198022429	2	1	1	1	0.5	0.0	
4	9997	191154275	2	1	1	1	0.5	0.0	
5	17500	180718018	2	1	1	1	0.5	0.0	
6	205800	170921585	2	1	1	1	0.5	0.0	
7	15752	39746913	2	1	1	1	0.5	0.0	
7	39746914	42399072	1	0	1	1	0.78125	-1.0	
7	42399073	159138662	2	1	1	1	0.5	0.0	
8	167500	146364021	2	1	1	1	0.5	0.0	
9	42500	44059813	2	0	2	1	0.86	0.0	
9	44059814	69515227	1	0	1	1	0.78125	-1.0	
9	69515228	141213430	1	0	1	1	0.78125	-1.0	
10	97500	58332673	2	1	1	1	0.5	0.0	
10	58332674	75826030	1	0	1	1	0.78125	-1.0	
10	75826031	85195888	2	1	1	1	0.5	0.0	
10	85195889	108141938	2	1	1	1	0.5	0.0	
10	108141939	135534746	2	1	1	1	0.5	0.0	
11	182500	50606789	2	1	1	1	0.5	0.0	
11	50606790	50781999	2	1	1	1	0.553832521045	-0.209227962138	
11	50606790	50781999	1	0	1	0.27	0.553832521045	-0.209227962138	
11	50782000	135006515	2	1	1	1	0.5	0.0	
12	67500	2716949	2	1	1	1	0.5	0.0	
12	2716950	2846709	2	1	1	1	0.544294567991	0.182692297516	
12	2716950	2846709	3	1	2	0.27	0.544294567991	0.182692297516	
12	2846710	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	84170	90354752	2	1	1	1	0.5	0.0	
17	30159	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65900	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
