chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	249250620	2	1	1	1	0.5	0.0	
2	89910	243199372	2	1	1	1	0.5	0.0	
3	138909	198022429	2	1	1	1	0.5	0.0	
4	75174	190790246	2	1	1	1	0.5	0.0	
5	1	180915259	2	1	1	1	0.5	0.0	
6	1	170915316	2	1	1	1	0.5	0.0	
7	15752	159138662	2	1	1	1	0.5	0.0	
8	163553	146364021	2	1	1	1	0.5	0.0	
9	251531	141213430	2	1	1	1	0.5	0.0	
10	1	135534746	2	1	1	1	0.5	0.0	
11	1	135006515	2	1	1	1	0.5	0.0	
12	265870	133851894	2	1	1	1	0.5	0.0	
13	16300000	48679988	2	1	1	1	0.5	0.0	
13	48679989	74276143	2	1	1	1	0.5	0.0	
13	74276144	115169877	2	1	1	1	0.5	0.0	
14	19100000	106380229	2	1	1	1	0.5	0.0	
14	106380230	106570234	2	1	1	1	0.5	0.0	
14	106570235	107236182	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	145282	89982437	2	1	1	1	0.5	0.0	
17	7	81195209	2	1	1	1	0.5	0.0	
18	157065	78077247	2	1	1	1	0.5	0.0	
19	257560	59128982	2	1	1	1	0.5	0.0	
20	126529	63025519	2	1	1	1	0.5	0.0	
22	12200000	22727102	2	1	1	1	0.5	0.0	
22	22727103	23248948	2	1	1	1	0.5	0.0	
22	23248949	51304565	2	1	1	1	0.5	0.0	
