chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	10275039	3	1	2	1	0.6	0.584962500721	
1	10275040	20376914	1	0	1	1	0.740932642487	-0.104697378667	
1	10275040	20376914	2	0	2	0.86	0.740932642487	-0.104697378667	
1	20376915	30248123	1	0	1	1	0.666666666667	-1.0	
1	30248124	100754606	2	1	1	1	0.5	0.0	
1	100754607	144896318	1	0	1	1	0.666666666667	-1.0	
1	144896319	249126973	3	1	2	1	0.6	0.584962500721	
2	16971	21862012	3	1	2	1	0.6	0.584962500721	
2	21862013	115825156	2	1	1	1	0.5	0.0	
2	115825157	149157451	1	0	1	1	0.666666666667	-1.0	
2	149157452	239566602	1	0	1	1	0.666666666667	-1.0	
2	239566603	242948437	1	0	1	1	0.666666666667	-1.0	
3	60197	59948738	2	1	1	1	0.5	0.0	
3	59948739	60023655	1	0	1	1	0.666666666667	-1.0	
3	60023656	60053649	2	1	1	1	0.5	0.0	
3	60053650	60126551	1	0	1	1	0.666666666667	-1.0	
3	60126552	60741366	1	1	0	1	0.467289719627	-3.83650126772	
3	60126552	60741366	0	0	0	0.86	0.467289719627	-3.83650126772	
3	60741367	60767641	2	1	1	1	0.5	0.0	
3	60767642	60823197	1	0	1	1	0.666666666667	-1.0	
3	60823198	135476168	2	1	1	1	0.5	0.0	
3	135476169	198022429	3	1	2	1	0.6	0.584962500721	
4	9997	7400067	1	0	1	1	0.666666666667	-1.0	
4	7400068	76226495	2	1	1	1	0.5	0.0	
4	76226496	91169801	2	1	1	1	0.63694267516	-0.81096617561	
4	76226496	91169801	1	0	1	0.86	0.63694267516	-0.81096617561	
4	91169802	103060674	2	1	1	1	0.5	0.0	
4	103060675	103502112	1	0	1	1	0.666666666667	-1.0	
4	103502113	191154275	2	1	1	1	0.5	0.0	
5	20510	21853932	4	1	3	1	0.666666666667	1.0	
5	21853933	50699999	5	1	4	1	0.714285714286	1.32192809489	
5	50700000	137246627	2	0	2	1	0.75	0.0	
5	137246628	180663035	1	0	1	1	0.68152866242	-0.81096617561	
5	137246628	180663035	2	0	2	0.14	0.68152866242	-0.81096617561	
6	204484	79288201	2	1	1	1	0.5	0.0	
6	79288202	148391407	1	0	1	1	0.666666666667	-1.0	
6	148391408	148451129	0	0	0	1	0.5	-inf	
6	148451130	170918194	1	0	1	1	0.666666666667	-1.0	
7	42192	32662162	3	1	2	1	0.6	0.584962500721	
7	32662163	52752319	2	1	1	1	0.5	0.0	
