chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	821765	249250620	2	1	1	1	0.5	0.0	
2	10797	242942500	2	1	1	1	0.5	0.0	
3	62226	198022429	3	1	2	1	0.56896551724	0.584962500721	
4	17500	190743786	3	1	2	1	0.56896551724	0.584962500721	
5	17500	180712500	3	1	2	1	0.56896551724	0.584962500721	
6	207500	170897500	3	1	2	1	0.56896551724	0.584962500721	
7	42500	159138662	3	1	2	1	0.56896551724	0.584962500721	
8	167500	146364021	2	0	2	1	0.659999999998	0.0	
9	10001	141213430	4	2	2	1	0.499999999998	1.0	
10	97500	135534746	3	1	2	1	0.56896551724	0.584962500721	
11	182500	135006515	2	0	2	1	0.659999999998	0.0	
12	67500	133851894	3	1	2	1	0.56896551724	0.584962500721	
13	16300000	115169877	4	2	2	1	0.499999999998	1.0	
14	16100000	107349539	3	1	2	1	0.56896551724	0.584962500721	
15	15800000	102464603	2	1	1	1	0.5	0.0	
16	87500	89967397	4	2	2	1	0.499999999998	1.0	
17	2500	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	0	2	1	0.659999999998	0.0	
19	97500	59128982	3	1	2	1	0.56896551724	0.584962500721	
20	82074	63025519	3	1	2	1	0.56896551724	0.584962500721	
21	9412500	48129894	3	1	2	1	0.56896551724	0.584962500721	
22	12200000	51304565	3	1	2	1	0.56896551724	0.584962500721	
