chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	177472576	2	1	1	1	0.5	0.0	
1	177472577	177491794	1	1	0	1	0.315068493151	-1.0	
1	177491795	249250620	2	1	1	1	0.5	0.0	
2	9997	18473507	2	1	1	1	0.5	0.0	
2	18473508	18497197	3	1	2	1	0.623532269817	0.521050736901	
2	18473508	18497197	2	0	2	0.13	0.623532269817	0.521050736901	
2	18497198	138551306	2	1	1	1	0.5	0.0	
2	138551307	139139504	1	0	1	1	0.684931506849	-1.0	
2	139139505	140629411	2	1	1	1	0.5	0.0	
2	140629412	140649148	2	1	1	1	0.653509345182	-0.82367722736	
2	140629412	140649148	1	0	1	0.87	0.653509345182	-0.82367722736	
2	140649149	141551687	2	1	1	1	0.5	0.0	
2	141551688	143139173	1	0	1	1	0.684931506849	-1.0	
2	143139174	154752594	2	1	1	1	0.5	0.0	
2	154752595	155586707	2	1	1	1	0.518188413305	-0.0969617298871	
2	154752595	155586707	1	0	1	0.13	0.518188413305	-0.0969617298871	
2	155586708	212136408	2	1	1	1	0.5	0.0	
2	212136409	212157818	2	1	1	1	0.5	0.0	
2	212157819	242852391	2	1	1	1	0.5	0.0	
3	150395	35716072	2	1	1	1	0.5	0.0	
3	35716073	35744178	1	1	0	1	0.330982875234	-1.20091269393	
3	35716073	35744178	0	0	0	0.13	0.330982875234	-1.20091269393	
3	35744179	63988784	2	1	1	1	0.5	0.0	
3	63988785	73911579	1	0	1	1	0.684931506849	-1.0	
3	73911580	76800021	2	1	1	1	0.5	0.0	
3	76800022	76843311	1	1	0	1	0.330982875234	-1.20091269393	
3	76800022	76843311	0	0	0	0.13	0.330982875234	-1.20091269393	
3	76843312	114952747	2	1	1	1	0.5	0.0	
3	114952748	115208377	3	1	2	1	0.606299212596	0.584962500721	
3	115208378	161929831	2	1	1	1	0.5	0.0	
3	161929832	161954293	0	0	0	1	0.499999999999	-inf	
3	161954294	197800244	2	1	1	1	0.5	0.0	
4	9997	116582466	2	1	1	1	0.5	0.0	
4	116582467	117859600	1	0	1	1	0.684931506849	-1.0	
4	117859601	117879930	0	0	0	1	0.499999999999	-inf	
4	117879931	119588154	2	1	1	1	0.518188413305	-0.0969617298871	
4	117879931	119588154	1	0	1	0.13	0.518188413305	-0.0969617298871	
4	119588155	126721514	2	1	1	1	0.5	0.0	
4	126721515	133385752	1	0	1	1	0.684931506849	-1.0	
4	133385753	133411220	0	0	0	1	0.499999999999	-inf	
4	133411221	134375014	2	1	1	1	0.518188413305	-0.0969617298871	
4	133411221	134375014	1	0	1	0.13	0.518188413305	-0.0969617298871	
4	134375015	190790246	2	1	1	1	0.5	0.0	
5	17500	45923625	2	1	1	1	0.5	0.0	
5	45923626	46099999	0	0	0	1	0.499999999999	-inf	
5	46100000	55562173	2	1	1	1	0.5	0.0	
5	55562174	56464657	2	1	1	1	0.653509345182	-0.82367722736	
