chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	811630	128899999	2	1	1	1	0.500000000001	0.0	
1	128900000	144896318	2	1	1	1	0.500000000001	0.0	
1	144896319	249250620	2	1	1	1	0.500000000001	0.0	
2	11320	212931854	2	1	1	1	0.500000000001	0.0	
2	212931855	217068838	1	0	1	1	0.714285714286	-1.0	
2	217068839	217187509	2	1	1	1	0.500000000001	0.0	
2	217187510	218530637	1	0	1	1	0.714285714286	-1.0	
2	218530638	220163521	2	1	1	1	0.500000000001	0.0	
2	220163522	242985493	2	1	1	1	0.61425061425	-0.535331732997	
2	220163522	242985493	1	0	1	0.62	0.61425061425	-0.535331732997	
3	60596	104912796	2	1	1	1	0.51867219917	-0.0892673380971	
3	60596	104912796	1	0	1	0.12	0.51867219917	-0.0892673380971	
3	104912797	105035404	2	1	1	1	0.500000000001	0.0	
3	105035405	106240664	2	1	1	1	0.500000000001	0.0	
3	106240665	198022429	2	1	1	1	0.500000000001	0.0	
4	9997	191154275	2	1	1	1	0.500000000001	0.0	
5	29502	39081115	3	1	2	1	0.615384615386	0.584962500721	
5	39081116	45025995	2	1	1	1	0.500000000001	0.0	
5	45025996	180715810	2	1	1	1	0.565217391302	0.321928094887	
5	45025996	180715810	3	1	2	0.5	0.565217391302	0.321928094887	
6	202452	170856239	2	1	1	1	0.500000000001	0.0	
7	42500	159138662	3	1	2	1	0.615384615386	0.584962500721	
8	156331	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141213430	2	1	1	1	0.500000000001	0.0	
10	95096	135534746	2	1	1	1	0.500000000001	0.0	
11	197337	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	107349539	2	1	1	1	0.500000000001	0.0	
15	15800000	102531391	2	1	1	1	0.500000000001	0.0	
16	109665	90354752	2	1	1	1	0.500000000001	0.0	
17	9034	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	78077247	2	1	1	1	0.500000000001	0.0	
19	158847	59128982	2	1	1	1	0.500000000001	0.0	
20	62500	63025519	2	1	1	1	0.500000000001	0.0	
21	1	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
