chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.500000000001	0.0	
2	12371	242852391	2	1	1	1	0.500000000001	0.0	
3	62226	197837967	2	1	1	1	0.500000000001	0.0	
4	17500	190748138	2	1	1	1	0.500000000001	0.0	
5	14676	180711440	2	1	1	1	0.500000000001	0.0	
6	205610	170911524	2	1	1	1	0.500000000001	0.0	
7	42500	128558688	2	1	1	1	0.500000000001	0.0	
7	128558689	158817500	3	1	2	1	0.637681159419	0.584962500721	
8	159286	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141213430	2	1	1	1	0.500000000001	0.0	
10	95074	135534746	2	1	1	1	0.500000000001	0.0	
11	199153	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	188284	3	0	3	1	0.91304347826	0.584962500721	
12	188285	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	107349539	2	1	1	1	0.500000000001	0.0	
15	15800000	102403326	2	1	1	1	0.500000000001	0.0	
16	94036	90354752	2	1	1	1	0.500000000001	0.0	
17	1389	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	82012	63025519	2	1	1	1	0.500000000001	0.0	
21	9412500	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
