chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	51084143	1	0	1	1	0.775193798447	-1.0	
1	51084144	51469280	0	0	0	1	0.500000000001	-inf	
1	51469281	249250620	1	0	1	1	0.775193798447	-1.0	
2	23368	125064363	1	0	1	1	0.775193798447	-1.0	
2	125064364	125221560	1	0	1	1	0.775193798447	-1.0	
2	125221561	243199372	1	0	1	1	0.775193798447	-1.0	
3	62763	198022429	2	1	1	1	0.5	0.0	
4	11870	190834723	2	1	1	1	0.5	0.0	
5	146311	798662	1	0	1	1	0.775193798447	-1.0	
5	798663	1045229	0	0	0	1	0.500000000001	-inf	
5	1045230	1200142	3	1	2	1	0.630996309964	0.584962500721	
5	1200143	1214820	5	1	4	1	0.757869249395	1.32192809489	
5	1214821	1601452	3	1	2	1	0.630996309964	0.584962500721	
5	1601453	2839737	1	0	1	1	0.775193798447	-1.0	
5	2839738	3255215	2	1	1	1	0.5	0.0	
5	3255216	4964792	1	0	1	1	0.775193798447	-1.0	
5	4964793	5010777	3	1	2	1	0.630996309964	0.584962500721	
5	5010778	5061216	1	0	1	1	0.775193798447	-1.0	
5	5061217	5112973	3	1	2	1	0.630996309964	0.584962500721	
5	5112974	5355318	1	0	1	1	0.775193798447	-1.0	
5	5355319	5447937	2	1	1	1	0.5	0.0	
5	5447938	5499591	1	0	1	1	0.775193798447	-1.0	
5	5499592	6106819	2	1	1	1	0.5	0.0	
5	6106820	6382300	3	1	2	1	0.630996309964	0.584962500721	
5	6382301	6796267	2	1	1	1	0.5	0.0	
5	6796268	6809305	1	0	1	1	0.775193798447	-1.0	
5	6809306	6831356	3	1	2	1	0.630996309964	0.584962500721	
5	6831357	6981409	1	0	1	1	0.775193798447	-1.0	
5	6981410	7217095	2	1	1	1	0.5	0.0	
5	7217096	7517718	3	1	2	1	0.630996309964	0.584962500721	
5	7517719	7535728	2	1	1	1	0.5	0.0	
5	7535729	7575905	1	0	1	1	0.775193798447	-1.0	
5	7575906	7739608	3	1	2	1	0.630996309964	0.584962500721	
5	7739609	7853573	1	0	1	1	0.775193798447	-1.0	
5	7853574	8332886	2	1	1	1	0.5	0.0	
5	8332887	8366394	1	0	1	1	0.775193798447	-1.0	
5	8366395	9548795	2	1	1	1	0.5	0.0	
5	9548796	9928527	1	0	1	1	0.775193798447	-1.0	
5	9928528	10161198	3	1	2	1	0.630996309964	0.584962500721	
5	10161199	10192787	1	0	1	1	0.775193798447	-1.0	
5	10192788	10385304	3	1	2	1	0.630996309964	0.584962500721	
5	10385305	11633613	2	1	1	1	0.5	0.0	
5	11633614	17995812	3	1	2	1	0.630996309964	0.584962500721	
5	17995813	18149247	2	1	1	1	0.5	0.0	
5	18149248	19101017	1	0	1	1	0.775193798447	-1.0	
5	19101018	19385696	2	1	1	1	0.5	0.0	
5	19385697	19651131	3	1	2	1	0.630996309964	0.584962500721	
5	19651132	20075457	4	1	3	1	0.707602339181	1.0	
5	20075458	20436045	2	1	1	1	0.5	0.0	
5	20436046	20604942	3	1	2	1	0.630996309964	0.584962500721	
5	20604943	20632942	1	0	1	1	0.775193798447	-1.0	
5	20632943	20952276	2	1	1	1	0.5	0.0	
5	20952277	23405834	1	0	1	1	0.775193798447	-1.0	
5	23405835	23432710	3	1	2	1	0.630996309964	0.584962500721	
5	23432711	25366194	1	0	1	1	0.775193798447	-1.0	
5	25366195	25471837	3	1	2	1	0.630996309964	0.584962500721	
5	25471838	25822164	1	0	1	1	0.775193798447	-1.0	
5	25822165	25961243	3	1	2	1	0.630996309964	0.584962500721	
5	25961244	26239553	1	0	1	1	0.775193798447	-1.0	
