chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	28676857	2	1	1	1	0.535503909179	-0.200912693926	
1	17500	28676857	1	0	1	0.26	0.535503909179	-0.200912693926	
1	28676858	69128563	2	1	1	1	0.5	0.0	
1	69128564	121093938	1	0	1	1	0.671140939599	-1.0	
1	121093939	128899999	2	1	1	1	0.5	0.0	
1	128900000	144969313	2	1	1	1	0.535503909179	-0.200912693926	
1	128900000	144969313	1	0	1	0.26	0.535503909179	-0.200912693926	
1	144969314	155368312	3	1	2	1	0.601593625497	0.584962500721	
1	155368313	161652364	3	2	1	1	0.416199497389	0.655351828613	
1	155368313	161652364	4	2	2	0.15	0.416199497389	0.655351828613	
1	161652365	201452452	2	1	1	1	0.5	0.0	
1	201452453	249250620	2	1	1	1	0.5	0.0	
2	9997	86392808	2	1	1	1	0.5	0.0	
2	86392809	90499999	2	1	1	1	0.535503909179	-0.200912693926	
2	86392809	90499999	1	0	1	0.26	0.535503909179	-0.200912693926	
2	90500000	201822812	2	1	1	1	0.5	0.0	
2	201822813	202100064	1	0	1	1	0.671140939599	-1.0	
2	202100065	242720469	2	1	1	1	0.5	0.0	
2	242720470	242741801	2	1	1	1	0.5	0.0	
2	242741802	242983561	2	1	1	1	0.5	0.0	
3	62309	22435729	2	1	1	1	0.5	0.0	
3	22435730	95897299	1	0	1	1	0.671140939599	-1.0	
3	95897300	130393305	2	1	1	1	0.5	0.0	
3	130393306	130649487	2	1	1	1	0.589069241832	0.510961919277	
3	130393306	130649487	3	1	2	0.85	0.589069241832	0.510961919277	
3	130649488	175516476	2	1	1	1	0.5	0.0	
3	175516477	175562427	4	2	2	1	0.499999999998	1.0	
3	175562428	190521960	2	1	1	1	0.5	0.0	
3	190521961	197894310	3	1	2	1	0.601593625497	0.584962500721	
4	81303	343332	2	1	1	1	0.531088811779	0.17632277264	
4	81303	343332	3	1	2	0.26	0.531088811779	0.17632277264	
4	343333	5007191	2	1	1	1	0.5	0.0	
4	5007192	52699999	1	0	1	1	0.671140939599	-1.0	
4	52700000	79972907	2	1	1	1	0.5	0.0	
4	79972908	83343851	2	1	1	1	0.638365783596	-0.79836613883	
4	79972908	83343851	1	0	1	0.85	0.638365783596	-0.79836613883	
4	83343852	132112367	2	1	1	1	0.5	0.0	
4	132112368	132807499	3	1	2	1	0.601593625497	0.584962500721	
4	132807500	190764921	2	1	1	1	0.5	0.0	
5	23643	1436391	5	1	4	1	0.71671388102	1.32192809489	
5	1436392	2401166	7	1	6	1	0.78021978022	1.80735492206	
5	2401167	3266255	5	1	4	1	0.71671388102	1.32192809489	
5	3266256	7986670	6	1	5	1	0.752475247525	1.58496250072	
5	7986671	27883993	2	1	1	1	0.589069241832	0.510961919277	
5	7986671	27883993	3	1	2	0.85	0.589069241832	0.510961919277	
5	27883994	46099999	1	0	1	1	0.671140939599	-1.0	
5	46100000	50699999	4	1	3	1	0.668874172185	1.0	
5	50700000	180655686	2	1	1	1	0.5	0.0	
6	202777	63299999	1	0	1	1	0.671140939599	-1.0	
6	63300000	170905977	1	0	1	1	0.671140939599	-1.0	
7	42500	93182988	2	1	1	1	0.5	0.0	
7	93182989	114747606	2	1	1	1	0.531088811779	0.17632277264	
7	93182989	114747606	3	1	2	0.26	0.531088811779	0.17632277264	
7	114747607	114760568	1	0	1	1	0.671140939599	-1.0	
7	114760569	159138662	2	1	1	1	0.589069241832	0.510961919277	
7	114760569	159138662	3	1	2	0.85	0.589069241832	0.510961919277	
8	163226	41440039	1	0	1	1	0.671140939599	-1.0	
8	41440040	41744599	2	1	1	1	0.589069241832	0.510961919277	
8	41440040	41744599	3	1	2	0.85	0.589069241832	0.510961919277	
8	41744600	73184875	2	1	1	1	0.5	0.0	
8	73184876	76836182	3	1	2	1	0.601593625497	0.584962500721	
8	76836183	76851172	2	1	1	1	0.5	0.0	
8	76851173	146364021	2	1	1	1	0.531088811779	0.17632277264	
8	76851173	146364021	3	1	2	0.26	0.531088811779	0.17632277264	
9	42500	12487294	1	0	1	1	0.745256043668	-0.112474729258	
9	42500	12487294	2	0	2	0.85	0.745256043668	-0.112474729258	
9	12487295	14880675	0	0	0	1	0.499999999999	-inf	
9	14880676	21629041	1	0	1	1	0.745256043668	-0.112474729258	
9	14880676	21629041	2	0	2	0.85	0.745256043668	-0.112474729258	
9	21629042	22511947	0	0	0	1	0.499999999999	-inf	
9	22511948	33253584	1	0	1	1	0.698015530632	-0.666576266275	
9	22511948	33253584	2	0	2	0.26	0.698015530632	-0.666576266275	
9	33253585	33490788	4	0	4	1	0.837748344372	1.0	
9	33490789	47299999	1	0	1	1	0.698015530632	-0.666576266275	
9	33490789	47299999	2	0	2	0.26	0.698015530632	-0.666576266275	
9	47300000	68437648	1	0	1	1	0.671140939599	-1.0	
9	68437649	120537734	2	1	1	1	0.5	0.0	
