chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	67027704	2	1	1	1	0.556297285268	-0.176250639692	
1	17500	67027704	1	0	1	0.23	0.556297285268	-0.176250639692	
1	67027705	143122499	2	1	1	1	0.500000000001	0.0	
1	143122500	167836921	3	1	2	1	0.652777777777	0.584962500721	
1	167836922	188633648	2	1	1	1	0.545949872869	0.157043710146	
1	167836922	188633648	3	1	2	0.23	0.545949872869	0.157043710146	
1	188633649	249250620	3	1	2	1	0.652777777777	0.584962500721	
2	13241	242975695	2	1	1	1	0.500000000001	0.0	
3	62309	56941628	2	1	1	1	0.500000000001	0.0	
3	56941629	56973676	3	1	2	1	0.652777777777	0.584962500721	
3	56973677	197844769	2	1	1	1	0.500000000001	0.0	
4	9997	189423055	2	1	1	1	0.500000000001	0.0	
4	189423056	189777099	2	1	1	1	0.500000000001	0.0	
4	189777100	190886410	2	1	1	1	0.500000000001	0.0	
5	17500	8165478	2	1	1	1	0.545949872869	0.157043710146	
5	17500	8165478	3	1	2	0.23	0.545949872869	0.157043710146	
5	8165479	133309472	2	1	1	1	0.500000000001	0.0	
5	133309473	133420679	2	1	1	1	0.500000000001	0.0	
5	133420680	180685900	2	1	1	1	0.500000000001	0.0	
6	207500	41197392	2	1	1	1	0.500000000001	0.0	
6	41197393	41892253	3	1	2	1	0.652777777777	0.584962500721	
6	41892254	44142914	4	1	3	1	0.734042553191	1.0	
6	44142915	44635244	2	1	1	1	0.500000000001	0.0	
6	44635245	44759649	4	1	3	1	0.734042553191	1.0	
6	44759650	45443781	6	1	5	1	0.81884057971	1.58496250072	
6	45443782	45848404	4	1	3	1	0.734042553191	1.0	
6	45848405	45900811	6	1	5	1	0.81884057971	1.58496250072	
6	45900812	46059547	2	1	1	1	0.556297285268	-0.176250639692	
6	45900812	46059547	1	0	1	0.23	0.556297285268	-0.176250639692	
6	46059548	48252047	2	1	1	1	0.500000000001	0.0	
6	48252048	50732489	1	0	1	1	0.892857142856	-1.0	
6	50732490	51410600	2	1	1	1	0.500000000001	0.0	
6	51410601	53626540	2	1	1	1	0.66348195329	-0.473931188332	
6	51410601	53626540	1	0	1	0.56	0.66348195329	-0.473931188332	
6	53626541	55235630	2	1	1	1	0.500000000001	0.0	
6	55235631	55333642	5	1	4	1	0.78448275862	1.32192809489	
6	55333643	56439038	2	1	1	1	0.500000000001	0.0	
6	56439039	57502499	3	2	1	1	0.390085647549	0.691534164919	
6	56439039	57502499	4	2	2	0.23	0.390085647549	0.691534164919	
6	57502500	170904973	1	0	1	1	0.892857142856	-1.0	
7	42500	146382443	3	1	2	1	0.652777777777	0.584962500721	
7	146382444	159114584	2	1	1	1	0.545949872869	0.157043710146	
7	146382444	159114584	3	1	2	0.23	0.545949872869	0.157043710146	
8	163226	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	7724624	2	1	1	1	0.500000000001	0.0	
9	7724625	7812858	1	0	1	1	0.892857142856	-1.0	
9	7812859	21431768	2	1	1	1	0.500000000001	0.0	
9	21431769	24082268	1	0	1	1	0.892857142856	-1.0	
9	24082269	141213430	2	1	1	1	0.500000000001	0.0	
10	114779	135534746	2	1	1	1	0.500000000001	0.0	
11	197337	134769426	2	1	1	1	0.500000000001	0.0	
12	67500	225698	2	0	2	1	0.940000000001	0.0	
12	225699	14645527	2	1	1	1	0.66348195329	-0.473931188332	
12	225699	14645527	1	0	1	0.56	0.66348195329	-0.473931188332	
12	14645528	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	88997256	2	1	1	1	0.500000000001	0.0	
13	88997257	89084598	5	1	4	1	0.78448275862	1.32192809489	
13	89084599	96989973	2	1	1	1	0.500000000001	0.0	
13	96989974	101662471	4	1	3	1	0.734042553191	1.0	
13	101662472	109288359	2	1	1	1	0.500000000001	0.0	
