chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	188630554	2	1	1	1	0.5	0.0	
1	188630555	189006646	2	0	2	1	0.815000000001	0.0	
1	189006647	189036885	2	1	1	1	0.5	0.0	
1	189036886	249250620	3	1	2	1	0.619771863118	0.584962500721	
2	11320	242852391	2	1	1	1	0.5	0.0	
3	61466	55555278	1	0	1	1	0.7299270073	-1.0	
3	55555279	58223057	2	1	1	1	0.5	0.0	
3	58223058	61939057	1	0	1	1	0.7299270073	-1.0	
3	61939058	198022429	2	1	1	1	0.5	0.0	
4	9997	191154275	2	1	1	1	0.5	0.0	
5	20747	180663035	2	1	1	1	0.5	0.0	
6	204484	170915126	2	1	1	1	0.5	0.0	
7	44408	159138662	2	1	1	1	0.5	0.0	
8	176818	146364021	2	1	1	1	0.5	0.0	
9	42500	141213430	2	1	1	1	0.5	0.0	
10	108099	135534746	2	1	1	1	0.5	0.0	
11	198450	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	114137500	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	87500	89973573	2	1	1	1	0.5	0.0	
17	2500	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	255406	59128982	2	1	1	1	0.5	0.0	
20	65900	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	49998118	2	1	1	1	0.5	0.0	
