chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	249068617	2	1	1	1	0.5	0.0	
2	9997	242942500	2	1	1	1	0.5	0.0	
3	64165	197841682	2	1	1	1	0.5	0.0	
4	111569	190789536	2	1	1	1	0.5	0.0	
5	11446	180715810	2	1	1	1	0.5	0.0	
6	202468	170917354	2	1	1	1	0.5	0.0	
7	15752	158635296	2	1	1	1	0.5	0.0	
8	155111	146364021	2	1	1	1	0.5	0.0	
9	10001	141213430	2	1	1	1	0.5	0.0	
10	94426	135534746	2	1	1	1	0.5	0.0	
11	198986	134808088	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	106362500	2	1	1	1	0.5	0.0	
15	15800000	100427334	2	1	1	1	0.5	0.0	
16	84170	88822500	2	1	1	1	0.5	0.0	
17	3587	78772500	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	60000	63025519	2	1	1	1	0.5	0.0	
21	9411194	14299999	2	1	1	1	0.5	0.0	
21	14300000	48129894	2	1	1	1	0.5	0.0	
22	12200000	49687500	2	1	1	1	0.5	0.0	
