chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.499999999998	0.0	
2	9997	242919945	2	1	1	1	0.499999999998	0.0	
3	62614	118592535	1	0	1	1	0.869565217388	-1.0	
3	118592536	198022429	2	1	1	1	0.499999999998	0.0	
4	9997	191154275	2	1	1	1	0.499999999998	0.0	
5	17500	180620184	2	1	1	1	0.499999999998	0.0	
6	207500	170860395	2	1	1	1	0.499999999998	0.0	
7	42500	57999999	2	1	1	1	0.499999999998	0.0	
7	58000000	61699999	2	1	1	1	0.499999999998	0.0	
7	61700000	159138662	2	1	1	1	0.499999999998	0.0	
8	159251	30026757	1	0	1	1	0.869565217388	-1.0	
8	30026758	104064431	2	1	1	1	0.499999999998	0.0	
8	104064432	104420500	2	1	1	1	0.499999999998	0.0	
8	104420501	146364021	2	1	1	1	0.499999999998	0.0	
9	192574	141213430	2	1	1	1	0.499999999998	0.0	
10	97500	135534746	2	1	1	1	0.499999999998	0.0	
11	202072	135006515	2	1	1	1	0.499999999998	0.0	
12	67500	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
14	16100000	107349539	2	1	1	1	0.499999999998	0.0	
15	15800000	102531391	2	1	1	1	0.499999999998	0.0	
16	85065	90354752	2	1	1	1	0.499999999998	0.0	
17	828	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	78077247	2	1	1	1	0.499999999998	0.0	
19	97500	59128982	2	1	1	1	0.499999999998	0.0	
20	74347	63025519	2	1	1	1	0.499999999998	0.0	
21	1	48129894	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
