chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	714427	112515766	2	1	1	1	0.5	0.0	
1	112515767	112622960	3	1	2	1	0.553571428571	0.584962500721	
1	112622961	249250620	2	1	1	1	0.5	0.0	
2	17500	20583566	2	1	1	1	0.5	0.0	
2	20583567	21435329	1	0	1	1	0.568181818185	-1.0	
2	21435330	25081546	2	1	1	1	0.5	0.0	
2	25081547	26275443	1	0	1	1	0.568181818185	-1.0	
2	26275444	58292734	2	1	1	1	0.5	0.0	
2	58292735	62699068	3	1	2	1	0.553571428571	0.584962500721	
2	62699069	73580579	2	1	1	1	0.5	0.0	
2	73580580	75138960	1	0	1	1	0.568181818185	-1.0	
2	75138961	243038297	2	1	1	1	0.5	0.0	
3	62500	197897500	2	1	1	1	0.5	0.0	
4	11870	43014465	2	1	1	1	0.5	0.0	
4	43014466	43205874	1	0	1	1	0.568181818185	-1.0	
4	43205875	43611458	2	1	1	1	0.5	0.0	
4	43611459	44237949	1	0	1	1	0.568181818185	-1.0	
4	44237950	89652499	2	1	1	1	0.5	0.0	
4	89652500	130802535	2	0	2	1	0.619999999999	0.0	
4	130802536	132831064	2	0	2	1	0.619999999999	0.0	
4	132831065	190781924	2	0	2	1	0.619999999999	0.0	
5	14676	180673206	2	1	1	1	0.5	0.0	
6	207500	49957499	2	0	2	1	0.619999999999	0.0	
6	49957500	170897500	2	1	1	1	0.5	0.0	
7	42038	159138662	2	1	1	1	0.5	0.0	
8	167500	121623360	2	1	1	1	0.5	0.0	
8	121623361	121729836	2	1	1	1	0.5	0.0	
8	121729837	146364021	2	1	1	1	0.5	0.0	
9	42500	141213430	2	1	1	1	0.5	0.0	
10	97500	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	91076021	2	1	1	1	0.5	0.0	
13	91076022	95108179	2	1	1	1	0.5	0.0	
13	95108180	115169877	2	1	1	1	0.5	0.0	
14	16100000	106114148	2	1	1	1	0.5	0.0	
14	106114149	106796662	1	0	1	1	0.568181818185	-1.0	
15	15800000	43684317	2	0	2	1	0.619999999999	0.0	
15	43684318	102431143	2	0	2	1	0.619999999999	0.0	
16	87500	90354752	2	1	1	1	0.5	0.0	
17	11843	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65900	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
