chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	145419807	3	1	2	1	0.593495934959	0.584962500721	
1	145419808	249250620	2	1	1	1	0.536264143944	0.226508529809	
1	145419808	249250620	3	1	2	0.34	0.536264143944	0.226508529809	
2	30762	242942500	2	1	1	1	0.499999999999	0.0	
3	62309	22219526	2	1	1	1	0.499999999999	0.0	
3	22219527	23094323	1	0	1	1	0.64935064935	-1.0	
3	23094324	198022429	2	1	1	1	0.499999999999	0.0	
4	9997	185588346	2	1	1	1	0.499999999999	0.0	
4	185588347	185732499	2	1	1	1	0.499999999999	0.0	
4	185732500	191154275	2	1	1	1	0.499999999999	0.0	
5	17500	57246871	2	1	1	1	0.499999999999	0.0	
5	57246872	58728521	2	1	1	1	0.499999999999	0.0	
5	58728522	180712500	2	1	1	1	0.499999999999	0.0	
6	207500	170897500	2	1	1	1	0.499999999999	0.0	
7	42500	65951602	2	1	1	1	0.536264143944	0.226508529809	
7	42500	65951602	3	1	2	0.34	0.536264143944	0.226508529809	
7	65951603	69421024	4	1	3	1	0.657534246575	1.0	
7	69421025	149019296	3	1	2	1	0.593495934959	0.584962500721	
7	149019297	149642675	3	2	1	1	0.49118282568	0.959770155211	
7	149019297	149642675	4	2	2	0.89	0.49118282568	0.959770155211	
7	149642676	159138662	3	1	2	1	0.593495934959	0.584962500721	
8	161635	15876265	2	1	1	1	0.499999999999	0.0	
8	15876266	16178578	2	1	1	1	0.628693574752	-0.849440323425	
8	15876266	16178578	1	0	1	0.89	0.628693574752	-0.849440323425	
8	16178579	16537653	2	1	1	1	0.499999999999	0.0	
8	16537654	16568736	1	0	1	1	0.64935064935	-1.0	
8	16568737	110048396	2	1	1	1	0.499999999999	0.0	
8	110048397	110074577	2	1	1	1	0.628693574752	-0.849440323425	
8	110048397	110074577	1	0	1	0.89	0.628693574752	-0.849440323425	
8	110074578	110361460	2	1	1	1	0.499999999999	0.0	
8	110361461	111590326	1	0	1	1	0.64935064935	-1.0	
8	111590327	111700119	2	1	1	1	0.499999999999	0.0	
8	111700120	111748194	1	0	1	1	0.64935064935	-1.0	
8	111748195	112471005	2	1	1	1	0.499999999999	0.0	
8	112471006	113202632	1	0	1	1	0.64935064935	-1.0	
8	113202633	113580586	2	1	1	1	0.499999999999	0.0	
8	113580587	113950163	2	1	1	1	0.542417010197	-0.268816758428	
8	113580587	113950163	1	0	1	0.34	0.542417010197	-0.268816758428	
8	113950164	114918577	2	1	1	1	0.499999999999	0.0	
8	114918578	115093699	1	0	1	1	0.64935064935	-1.0	
8	115093700	118137229	2	1	1	1	0.499999999999	0.0	
8	118137230	119040485	2	1	1	1	0.536264143944	0.226508529809	
8	118137230	119040485	3	1	2	0.34	0.536264143944	0.226508529809	
8	119040486	128316919	2	1	1	1	0.499999999999	0.0	
8	128316920	128474894	1	0	1	1	0.64935064935	-1.0	
8	128474895	128600888	2	0	2	1	0.73	0.0	
8	128600889	129305737	2	1	1	1	0.499999999999	0.0	
8	129305738	146364021	2	1	1	1	0.499999999999	0.0	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	94426	135534746	2	1	1	1	0.499999999999	0.0	
11	197337	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115088504	2	1	1	1	0.499999999999	0.0	
14	16100000	107349539	2	1	1	1	0.499999999999	0.0	
15	15800000	102337990	2	1	1	1	0.499999999999	0.0	
16	84053	89998794	2	1	1	1	0.499999999999	0.0	
17	2500	21527499	1	0	1	1	0.64935064935	-1.0	
17	21527500	81195209	2	1	1	1	0.499999999999	0.0	
18	128431	10172580	1	0	1	1	0.64935064935	-1.0	
18	10172581	19239269	1	0	1	1	0.64935064935	-1.0	
18	19239270	78077247	1	0	1	1	0.64935064935	-1.0	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	65900	63025519	2	1	1	1	0.499999999999	0.0	
21	9412500	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
