chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	249250620	2	1	1	1	0.5	0.0	
2	23368	242985493	2	1	1	1	0.5	0.0	
3	62226	197838002	2	1	1	1	0.5	0.0	
4	110646	191154275	2	1	1	1	0.5	0.0	
5	17500	180685900	2	1	1	1	0.5	0.0	
6	209980	170818189	2	1	1	1	0.5	0.0	
7	63018	159138662	2	1	1	1	0.5	0.0	
8	156513	146364021	2	1	1	1	0.5	0.0	
9	10001	140267500	2	1	1	1	0.5	0.0	
10	96469	135346927	2	1	1	1	0.5	0.0	
11	202072	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	106463027	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	94080	88822500	2	1	1	1	0.5	0.0	
17	828	80075699	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65900	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
