chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	13241	242857499	3	1	2	1	0.598393574298	0.584962500721	
3	83293	197792315	3	1	2	1	0.598393574298	0.584962500721	
4	82321	191154275	2	1	1	1	0.5	0.0	
5	17500	180711595	2	1	1	1	0.5	0.0	
6	207500	170905977	2	1	1	1	0.5	0.0	
7	42500	65431099	3	2	1	1	0.471312493346	0.875780063068	
7	42500	65431099	4	2	2	0.67	0.471312493346	0.875780063068	
7	65431100	72274566	2	1	1	1	0.5	0.0	
7	72274567	158817500	2	1	1	1	0.5	0.0	
8	167500	146364021	2	1	1	1	0.5	0.0	
9	10001	38829470	2	1	1	1	0.5	0.0	
9	38829471	69952499	2	1	1	1	0.5	0.0	
9	69952500	141020483	2	1	1	1	0.5	0.0	
10	97500	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	3	1	2	1	0.598393574298	0.584962500721	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	106362500	2	1	1	1	0.5	0.0	
15	15800000	100353597	2	1	1	1	0.5	0.0	
16	87500	90354752	3	1	2	1	0.598393574298	0.584962500721	
17	828	81195209	2	1	1	1	0.570502083065	0.416839741913	
17	828	81195209	3	1	2	0.67	0.570502083065	0.416839741913	
18	160887	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	82012	63025519	2	1	1	1	0.5	0.0	
21	10717500	15246485	1	0	1	1	0.722569765546	-0.260151897301	
21	10717500	15246485	2	0	2	0.67	0.722569765546	-0.260151897301	
21	15246486	48129894	1	0	1	1	0.662251655627	-1.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
