chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	249250620	2	1	1	1	0.500000000001	0.0	
2	9997	242985493	2	1	1	1	0.500000000001	0.0	
3	61495	197846280	2	1	1	1	0.500000000001	0.0	
4	9997	191154275	2	1	1	1	0.500000000001	0.0	
5	14676	180715587	2	1	1	1	0.500000000001	0.0	
6	147750	170912653	2	1	1	1	0.500000000001	0.0	
7	15752	159138662	2	1	1	1	0.500000000001	0.0	
8	156504	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141213430	2	1	1	1	0.500000000001	0.0	
10	95096	135534746	2	1	1	1	0.500000000001	0.0	
11	198726	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	107349539	2	1	1	1	0.500000000001	0.0	
15	15800000	102431143	2	1	1	1	0.500000000001	0.0	
16	94106	89998157	2	1	1	1	0.500000000001	0.0	
17	3980	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	7003327	2	1	1	1	0.500000000001	0.0	
18	7003328	7601016	4	1	3	1	0.717514124293	1.0	
18	7601017	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	60000	63025519	2	1	1	1	0.500000000001	0.0	
21	9411194	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	22554127	2	1	1	1	0.500000000001	0.0	
22	22554128	22674639	2	1	1	1	0.500000000001	0.0	
22	22674640	51304565	2	1	1	1	0.500000000001	0.0	
