chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	6729143	1	0	1	1	0.757575757574	-1.0	
1	6729144	12842499	2	1	1	1	0.499999999999	0.0	
1	12842500	13175810	5	1	4	1	0.752475247523	1.32192809489	
1	13175811	128899999	2	1	1	1	0.499999999999	0.0	
1	128900000	145120865	3	1	2	1	0.62686567164	0.584962500721	
1	145120866	247247500	5	2	3	1	0.58415841584	1.32192809489	
1	247247501	249250620	5	2	3	1	0.58415841584	1.32192809489	
2	31373	55032766	2	1	1	1	0.499999999999	0.0	
2	55032767	55118785	1	0	1	1	0.757575757574	-1.0	
2	55118786	242980952	2	1	1	1	0.499999999999	0.0	
3	62500	197841333	2	1	1	1	0.499999999999	0.0	
4	9997	54130356	2	1	1	1	0.499999999999	0.0	
4	54130357	54190603	1	0	1	1	0.757575757574	-1.0	
4	54190604	79077738	2	1	1	1	0.499999999999	0.0	
4	79077739	79159118	2	1	1	1	0.650364203952	-0.599462070416	
4	79077739	79159118	1	0	1	0.68	0.650364203952	-0.599462070416	
4	79159119	191154275	2	1	1	1	0.499999999999	0.0	
5	1	64825404	2	1	1	1	0.562478123908	0.2750070475	
5	1	64825404	3	1	2	0.42	0.562478123908	0.2750070475	
5	64825405	64923272	2	0	2	1	0.839999999996	0.0	
5	64923273	180717906	2	1	1	1	0.562478123908	0.2750070475	
5	64923273	180717906	3	1	2	0.42	0.562478123908	0.2750070475	
6	204072	31445240	4	2	2	1	0.499999999998	1.0	
6	31445241	74984633	2	1	1	1	0.606918238995	0.48542682717	
6	31445241	74984633	3	1	2	0.8	0.606918238995	0.48542682717	
6	74984634	101068084	2	0	2	1	0.839999999996	0.0	
6	101068085	101219947	1	0	1	1	0.820466786358	-0.251538766996	
6	101068085	101219947	2	0	2	0.68	0.820466786358	-0.251538766996	
6	101219948	170905550	2	0	2	1	0.839999999996	0.0	
7	42500	158917051	3	1	2	1	0.62686567164	0.584962500721	
8	212298	146364021	2	1	1	1	0.499999999999	0.0	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	116433	121204499	3	1	2	1	0.62686567164	0.584962500721	
10	121204500	121274697	2	1	1	1	0.593892137754	0.422233000683	
10	121204500	121274697	3	1	2	0.68	0.593892137754	0.422233000683	
10	121274698	135231610	3	1	2	1	0.62686567164	0.584962500721	
11	197337	134431675	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	16100000	106362500	2	1	1	1	0.499999999999	0.0	
15	15800000	57733278	2	1	1	1	0.499999999999	0.0	
15	57733279	57796310	2	1	1	1	0.499999999999	0.0	
15	57796311	102399211	2	1	1	1	0.499999999999	0.0	
16	97109	89998794	2	1	1	1	0.499999999999	0.0	
17	7	78772500	3	1	2	1	0.62686567164	0.584962500721	
18	12500	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	82217	63025519	2	1	1	1	0.499999999999	0.0	
21	1	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	20135369	2	1	1	1	0.499999999999	0.0	
22	20135370	20278025	2	1	1	1	0.562478123908	0.2750070475	
22	20135370	20278025	3	1	2	0.42	0.562478123908	0.2750070475	
22	20278026	51304565	2	1	1	1	0.499999999999	0.0	
