chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	128899999	2	1	1	1	0.499999999998	0.0	
1	128900000	249250620	3	1	2	1	0.644128113877	0.584962500721	
2	50814	141929619	2	1	1	1	0.499999999998	0.0	
2	141929620	142035388	2	1	1	1	0.499999999998	0.0	
2	142035389	242980952	2	1	1	1	0.499999999998	0.0	
3	64492	71397165	2	1	1	1	0.499999999998	0.0	
3	71397166	71562992	1	0	1	1	0.840336134455	-1.0	
3	71562993	198022429	2	1	1	1	0.499999999998	0.0	
4	9997	191154275	2	1	1	1	0.499999999998	0.0	
5	17500	180633945	2	1	1	1	0.499999999998	0.0	
6	207500	170822057	2	1	1	1	0.499999999998	0.0	
7	42500	62087714	2	1	1	1	0.499999999998	0.0	
7	62087715	62120441	4	2	2	1	0.499999999999	1.0	
7	62120442	69129446	2	1	1	1	0.499999999998	0.0	
7	69129447	69216434	1	0	1	1	0.840336134455	-1.0	
7	69216435	158817500	2	1	1	1	0.499999999998	0.0	
8	167500	95621377	2	1	1	1	0.499999999998	0.0	
8	95621378	96086404	4	1	3	1	0.723756906076	1.0	
8	96086405	96294826	3	1	2	1	0.644128113877	0.584962500721	
8	96294827	146364021	2	1	1	1	0.499999999998	0.0	
9	203761	141213430	2	1	1	1	0.499999999998	0.0	
10	106661	42495577	2	1	1	1	0.499999999998	0.0	
10	42495578	42524518	6	3	3	1	0.499999999999	1.58496250072	
10	42524519	135534746	2	1	1	1	0.499999999998	0.0	
11	182500	47587572	2	1	1	1	0.499999999998	0.0	
11	47587573	47922768	3	1	2	1	0.644128113877	0.584962500721	
11	47922769	134442500	2	1	1	1	0.499999999998	0.0	
12	67500	56217587	2	1	1	1	0.499999999998	0.0	
12	56217588	56643318	3	1	2	1	0.644128113877	0.584962500721	
12	56643319	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.726585773448	-0.701341684435	
13	16300000	115169877	1	0	1	0.77	0.726585773448	-0.701341684435	
14	19100000	50525723	2	1	1	1	0.499999999998	0.0	
14	50525724	50928570	3	1	2	1	0.644128113877	0.584962500721	
14	50928571	50997974	2	1	1	1	0.499999999998	0.0	
14	50997975	51193904	5	1	4	1	0.774266365689	1.32192809489	
14	51193905	51480869	4	1	3	1	0.723756906076	1.0	
14	51480870	51671438	2	1	1	1	0.499999999998	0.0	
14	51671439	51743856	1	0	1	1	0.840336134455	-1.0	
14	51743857	55036122	2	1	1	1	0.499999999998	0.0	
14	55036123	56677710	1	0	1	1	0.840336134455	-1.0	
14	56677711	56743631	2	1	1	1	0.499999999998	0.0	
14	56743632	57321148	2	1	1	1	0.618858863438	0.469885976274	
14	56743632	57321148	3	1	2	0.77	0.618858863438	0.469885976274	
14	57321149	57488897	2	1	1	1	0.499999999998	0.0	
14	57488898	57503623	1	0	1	1	0.840336134455	-1.0	
14	57503624	57595391	2	1	1	1	0.499999999998	0.0	
14	57595392	58000676	3	1	2	1	0.644128113877	0.584962500721	
14	58000677	58292641	2	1	1	1	0.499999999998	0.0	
14	58292642	58325309	2	1	1	1	0.726585773448	-0.701341684435	
14	58292642	58325309	1	0	1	0.77	0.726585773448	-0.701341684435	
14	58325310	59308919	2	1	1	1	0.499999999998	0.0	
14	59308920	60706771	1	0	1	1	0.840336134455	-1.0	
14	60706772	61537957	2	1	1	1	0.499999999998	0.0	
14	61537958	62562629	2	1	1	1	0.618858863438	0.469885976274	
14	61537958	62562629	3	1	2	0.77	0.618858863438	0.469885976274	
14	62562630	63782640	1	0	1	1	0.840336134455	-1.0	
14	63782641	64321085	2	1	1	1	0.499999999998	0.0	
14	64321086	84891135	1	0	1	1	0.840336134455	-1.0	
14	84891136	85035347	2	1	1	1	0.499999999998	0.0	
14	85035348	85999937	1	0	1	1	0.840336134455	-1.0	
14	85999938	86109151	2	1	1	1	0.499999999998	0.0	
14	86109152	87158083	2	1	1	1	0.726585773448	-0.701341684435	
14	86109152	87158083	1	0	1	0.77	0.726585773448	-0.701341684435	
14	87158084	87338508	2	1	1	1	0.499999999998	0.0	
14	87338509	87430069	1	0	1	1	0.840336134455	-1.0	
14	87430070	87548123	2	1	1	1	0.499999999998	0.0	
