chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	762600	4	1	3	1	0.664429530202	1.0	
1	762601	249250620	2	1	1	1	0.499999999998	0.0	
2	38938	242913596	2	1	1	1	0.499999999998	0.0	
3	62437	198022429	2	1	1	1	0.499999999998	0.0	
4	9997	190789536	2	1	1	1	0.499999999998	0.0	
5	17500	180685900	2	1	1	1	0.499999999998	0.0	
6	203878	138302961	2	1	1	1	0.499999999998	0.0	
6	138302962	138661631	2	1	1	1	0.499999999998	0.0	
6	138661632	170915126	2	1	1	1	0.499999999998	0.0	
7	42038	159138662	2	1	1	1	0.499999999998	0.0	
8	156331	146364021	2	1	1	1	0.499999999998	0.0	
9	101183	140267500	2	1	1	1	0.499999999998	0.0	
10	126070	135372500	2	1	1	1	0.499999999998	0.0	
11	199153	135006515	2	1	1	1	0.499999999998	0.0	
12	67500	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
14	16100000	20425050	3	1	2	1	0.648136065076	0.384049806795	
14	16100000	20425050	2	0	2	0.39	0.648136065076	0.384049806795	
14	20425051	38713970	2	1	1	1	0.499999999998	0.0	
14	38713971	49525319	1	0	1	1	0.662251655628	-1.0	
14	49525320	56288402	2	1	1	1	0.499999999998	0.0	
14	56288403	56378826	1	0	1	1	0.662251655628	-1.0	
14	56378827	107349539	2	1	1	1	0.499999999998	0.0	
15	15800000	102531391	2	1	1	1	0.499999999998	0.0	
16	87321	34599999	2	1	1	1	0.499999999998	0.0	
16	34600000	38599999	2	1	1	1	0.499999999998	0.0	
16	38600000	90354752	2	1	1	1	0.499999999998	0.0	
17	1869	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	78077247	2	1	1	1	0.499999999998	0.0	
19	97500	59128982	2	1	1	1	0.499999999998	0.0	
20	82012	63025519	2	1	1	1	0.499999999998	0.0	
21	9412500	48129894	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
