chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	225690788	2	1	1	1	0.5	0.0	
1	225690789	234758313	2	1	1	1	0.5	0.0	
1	234758314	249250620	2	1	1	1	0.5	0.0	
2	19956	36771408	2	1	1	1	0.5	0.0	
2	36771409	48111814	1	0	1	1	0.813008130081	-1.0	
2	48111815	242985493	2	1	1	1	0.5	0.0	
3	60596	198022429	2	1	1	1	0.5	0.0	
4	17500	191154275	2	1	1	1	0.5	0.0	
5	17500	54539235	3	1	2	1	0.638989169677	0.584962500721	
5	54539236	180670414	2	1	1	1	0.5	0.0	
6	202452	80395986	2	1	1	1	0.5	0.0	
6	80395987	84227095	1	0	1	1	0.813008130081	-1.0	
6	84227096	85705339	2	1	1	1	0.5	0.0	
6	85705340	86599145	2	1	1	1	0.640573954265	-0.483984852996	
6	85705340	86599145	1	0	1	0.57	0.640573954265	-0.483984852996	
6	86599146	86647471	2	1	1	1	0.5	0.0	
6	86647472	86931241	1	0	1	1	0.813008130081	-1.0	
6	86931242	86990474	2	1	1	1	0.5	0.0	
6	86990475	87450627	1	0	1	1	0.813008130081	-1.0	
6	87450628	92453816	2	1	1	1	0.5	0.0	
6	92453817	93417228	1	0	1	1	0.813008130081	-1.0	
6	93417229	93483070	2	1	1	1	0.5	0.0	
6	93483071	93543773	1	0	1	1	0.813008130081	-1.0	
6	93543774	93810070	2	1	1	1	0.5	0.0	
6	93810071	93829567	1	0	1	1	0.813008130081	-1.0	
6	93829568	94028855	2	1	1	1	0.5	0.0	
6	94028856	94181499	1	0	1	1	0.813008130081	-1.0	
6	94181500	94488126	2	1	1	1	0.5	0.0	
6	94488127	95133656	1	0	1	1	0.813008130081	-1.0	
6	95133657	100376627	2	1	1	1	0.5	0.0	
6	100376628	100489979	1	0	1	1	0.813008130081	-1.0	
6	100489980	170860395	2	1	1	1	0.5	0.0	
7	42500	90052549	2	1	1	1	0.5	0.0	
7	90052550	90218640	1	0	1	1	0.813008130081	-1.0	
7	90218641	90568936	2	1	1	1	0.5	0.0	
7	90568937	91756615	1	0	1	1	0.813008130081	-1.0	
7	91756616	96172077	2	1	1	1	0.5	0.0	
7	96172078	96727613	1	0	1	1	0.813008130081	-1.0	
7	96727614	122072410	2	1	1	1	0.5	0.0	
7	122072411	128030240	1	0	1	1	0.813008130081	-1.0	
7	128030241	159138662	2	1	1	1	0.5	0.0	
8	176361	28322792	1	0	1	1	0.813008130081	-1.0	
8	28322793	29049393	2	1	1	1	0.5	0.0	
8	29049394	42939490	2	1	1	1	0.640573954265	-0.483984852996	
8	29049394	42939490	1	0	1	0.57	0.640573954265	-0.483984852996	
8	42939491	59837812	2	1	1	1	0.5	0.0	
8	59837813	59906614	1	0	1	1	0.813008130081	-1.0	
8	59906615	100953622	2	1	1	1	0.5	0.0	
8	100953623	146364021	3	1	2	1	0.638989169677	0.584962500721	
9	42500	138143860	2	1	1	1	0.5	0.0	
9	138143861	138316958	2	1	1	1	0.5	0.0	
9	138316959	141213430	2	1	1	1	0.5	0.0	
10	170612	135366518	2	1	1	1	0.5	0.0	
11	196944	69374746	2	1	1	1	0.5	0.0	
11	69374747	69527491	2	0	2	1	0.885000000002	0.0	
11	69527492	70029173	1	0	1	1	0.813008130081	-1.0	
11	70029174	135006515	2	1	1	1	0.5	0.0	
12	67500	28419884	1	0	1	1	0.813008130081	-1.0	
12	28419885	28469620	0	0	0	1	0.5	-inf	
12	28469621	30112854	1	0	1	1	0.813008130081	-1.0	
12	30112855	45777010	2	1	1	1	0.5	0.0	
12	45777011	47522135	1	0	1	1	0.813008130081	-1.0	
12	47522136	47646352	2	1	1	1	0.5	0.0	
12	47646353	47751914	1	0	1	1	0.813008130081	-1.0	
12	47751915	133851894	2	1	1	1	0.5	0.0	
13	16300000	42366441	2	1	1	1	0.5	0.0	
13	42366442	42583240	1	0	1	1	0.813008130081	-1.0	
13	42583241	43673252	2	1	1	1	0.5	0.0	
13	43673253	86652578	2	1	1	1	0.5	0.0	
13	86652579	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	83802	90354752	2	1	1	1	0.5	0.0	
17	2500	81195209	2	1	1	1	0.5	0.0	
18	12500	33322699	2	1	1	1	0.5	0.0	
18	33322700	34032519	3	1	2	1	0.638989169677	0.584962500721	
18	34032520	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65288	63025519	3	1	2	1	0.638989169677	0.584962500721	
21	1	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
