chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	811765	60702847	2	1	1	1	0.500000000002	0.0	
1	60702848	61084578	2	1	1	1	0.511823113933	-0.104697378667	
1	60702848	61084578	1	0	1	0.14	0.511823113933	-0.104697378667	
1	61084579	247247500	2	1	1	1	0.500000000002	0.0	
2	14004	242979674	2	1	1	1	0.500000000002	0.0	
3	64189	191494618	2	1	1	1	0.500000000002	0.0	
3	191494619	191939562	1	0	1	1	0.598802395211	-1.0	
3	191939563	197844769	2	1	1	1	0.500000000002	0.0	
4	81028	39197499	2	0	2	1	0.665000000001	0.0	
4	39197500	190789807	2	1	1	1	0.500000000002	0.0	
5	17500	79259484	2	1	1	1	0.500000000002	0.0	
5	79259485	79433967	2	1	1	1	0.522832466477	0.195347598322	
5	79259485	79433967	3	1	2	0.29	0.522832466477	0.195347598322	
5	79433968	167516156	2	1	1	1	0.500000000002	0.0	
5	167516157	178300913	2	1	1	1	0.500000000002	0.0	
5	178300914	180655157	2	1	1	1	0.500000000002	0.0	
6	207500	171115066	2	1	1	1	0.500000000002	0.0	
7	42500	159138662	2	1	1	1	0.500000000002	0.0	
8	161929	2342917	2	1	1	1	0.500000000002	0.0	
8	2342918	2581983	2	1	1	1	0.522832466477	0.195347598322	
8	2342918	2581983	3	1	2	0.29	0.522832466477	0.195347598322	
8	2581984	146364021	2	1	1	1	0.500000000002	0.0	
9	98560	20369880	1	0	1	1	0.598802395211	-1.0	
9	20369881	24292467	0	0	0	1	0.499999999999	-inf	
9	24292468	76805005	1	0	1	1	0.598802395211	-1.0	
9	76805006	78644784	0	0	0	1	0.499999999999	-inf	
9	78644785	141213430	1	0	1	1	0.598802395211	-1.0	
10	114926	30552330	2	1	1	1	0.500000000002	0.0	
10	30552331	32306242	1	0	1	1	0.598802395211	-1.0	
10	32306243	135386240	2	1	1	1	0.500000000002	0.0	
11	182500	134442500	2	1	1	1	0.500000000002	0.0	
12	188285	31307499	2	1	1	1	0.500000000002	0.0	
12	31307500	31492361	2	1	1	1	0.522832466477	0.195347598322	
12	31307500	31492361	3	1	2	0.29	0.522832466477	0.195347598322	
12	31492362	133851894	2	1	1	1	0.500000000002	0.0	
13	16300000	95724731	2	1	1	1	0.500000000002	0.0	
13	95724732	100590611	2	1	1	1	0.511823113933	-0.104697378667	
13	95724732	100590611	1	0	1	0.14	0.511823113933	-0.104697378667	
13	100590612	104789144	2	1	1	1	0.500000000002	0.0	
13	104789145	105671055	1	0	1	1	0.598802395211	-1.0	
13	105671056	115063876	2	1	1	1	0.500000000002	0.0	
14	16100000	107349539	2	1	1	1	0.500000000002	0.0	
15	15800000	102363982	2	1	1	1	0.500000000002	0.0	
16	87500	90354752	2	1	1	1	0.500000000002	0.0	
17	828	81195209	2	1	1	1	0.500000000002	0.0	
18	12500	78077247	2	1	1	1	0.500000000002	0.0	
19	97500	59128982	2	1	1	1	0.500000000002	0.0	
20	62500	63025519	2	1	1	1	0.500000000002	0.0	
21	9412500	48129894	2	1	1	1	0.500000000002	0.0	
22	12200000	25807925	2	1	1	1	0.500000000002	0.0	
22	25807926	25922499	2	1	1	1	0.500000000002	0.0	
22	25922500	51304565	2	1	1	1	0.500000000002	0.0	
