chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	9997	231153636	2	1	1	1	0.5	0.0	
2	231153637	232924517	1	0	1	1	0.900900900903	-1.0	
2	232924518	233466995	0	0	0	1	0.5	-inf	
2	233466996	236893683	2	1	1	1	0.604997277512	-0.31293931166	
2	233466996	236893683	1	0	1	0.39	0.604997277512	-0.31293931166	
2	236893684	237000607	2	1	1	1	0.5	0.0	
2	237000608	237654141	2	1	1	1	0.5	0.0	
2	237654142	242979500	2	1	1	1	0.5	0.0	
3	62437	197780227	2	1	1	1	0.5	0.0	
4	17500	4272499	2	0	2	1	0.945000000001	0.0	
4	4272500	190790246	2	1	1	1	0.5	0.0	
5	20747	180698942	2	1	1	1	0.5	0.0	
6	210579	170890739	2	1	1	1	0.5	0.0	
7	42500	21551754	2	1	1	1	0.5	0.0	
7	21551755	21620824	1	0	1	1	0.900900900903	-1.0	
7	21620825	159138662	2	1	1	1	0.5	0.0	
8	212298	146364021	2	1	1	1	0.5	0.0	
9	109859	21838314	1	0	1	1	0.900900900903	-1.0	
9	21838315	22004133	0	0	0	1	0.5	-inf	
9	22004134	141213430	2	1	1	1	0.528206211704	-0.0892673380971	
9	22004134	141213430	1	0	1	0.12	0.528206211704	-0.0892673380971	
10	101023	135534746	2	1	1	1	0.5	0.0	
11	202875	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115049219	2	1	1	1	0.5	0.0	
14	16100000	106362500	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	84761	90354752	2	1	1	1	0.5	0.0	
17	828	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	286431	59128982	2	1	1	1	0.5	0.0	
20	62500	4242547	2	1	1	1	0.5	0.0	
20	4242548	5312676	1	0	1	1	0.900900900903	-1.0	
20	5312677	62432500	2	1	1	1	0.5	0.0	
21	1	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
