chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	154114353	2	1	1	1	0.499999999998	0.0	
1	154114354	249250620	2	1	1	1	0.534797171568	0.150559676575	
1	154114354	249250620	3	1	2	0.22	0.534797171568	0.150559676575	
2	9997	242985493	2	1	1	1	0.499999999998	0.0	
3	62226	82518820	1	0	1	1	0.757575757574	-1.0	
3	82518821	198022429	2	1	1	1	0.499999999998	0.0	
4	9997	190759069	2	1	1	1	0.499999999998	0.0	
5	17500	180709589	2	1	1	1	0.499999999998	0.0	
6	205696	76183845	1	0	1	1	0.757575757574	-1.0	
6	76183846	170739345	2	1	1	1	0.540423692173	-0.168122758808	
6	76183846	170739345	1	0	1	0.22	0.540423692173	-0.168122758808	
7	42500	159138662	2	1	1	1	0.499999999998	0.0	
8	201888	37833458	1	0	1	1	0.757575757574	-1.0	
8	37833459	40207870	2	1	1	1	0.499999999998	0.0	
8	40207871	40755306	1	0	1	1	0.757575757574	-1.0	
8	40755307	146364021	2	1	1	1	0.499999999998	0.0	
9	42500	141213430	2	1	1	1	0.499999999998	0.0	
10	171543	135534746	1	0	1	1	0.757575757574	-1.0	
11	197337	135006515	2	1	1	1	0.499999999998	0.0	
12	67500	132342500	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
14	16100000	107349539	2	1	1	1	0.499999999998	0.0	
15	15800000	102531391	2	1	1	1	0.499999999998	0.0	
16	90538	90144305	2	1	1	1	0.499999999998	0.0	
17	3104	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	78077247	2	1	1	1	0.499999999998	0.0	
19	293671	58995157	2	1	1	1	0.499999999998	0.0	
20	82012	63025519	2	1	1	1	0.499999999998	0.0	
21	9412500	48129894	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
