chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	249250620	2	1	1	1	0.5	0.0	
2	30703	242985695	2	1	1	1	0.5	0.0	
3	66164	197792315	2	1	1	1	0.5	0.0	
4	84610	190766090	2	1	1	1	0.5	0.0	
5	1	180915259	2	1	1	1	0.5	0.0	
6	205920	171115066	2	1	1	1	0.5	0.0	
7	44167	159138662	2	1	1	1	0.5	0.0	
8	155757	146364021	2	1	1	1	0.5	0.0	
9	203481	141213430	2	1	1	1	0.5	0.0	
10	162102	37999999	2	1	1	1	0.5	0.0	
10	38000000	42397372	2	1	1	1	0.5	0.0	
10	42397373	135534746	2	1	1	1	0.5	0.0	
11	202072	135006515	2	1	1	1	0.5	0.0	
12	210437	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	107132493	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	86361	90354752	2	1	1	1	0.5	0.0	
17	3980	73219607	2	1	1	1	0.5	0.0	
17	73219608	73956990	2	1	1	1	0.568828213881	-0.46394709976	
17	73219608	73956990	1	0	1	0.55	0.568828213881	-0.46394709976	
17	73956991	81195209	2	1	1	1	0.5	0.0	
18	186741	78077247	2	1	1	1	0.5	0.0	
19	279645	59128982	2	1	1	1	0.5	0.0	
20	82146	63025519	2	1	1	1	0.5	0.0	
21	1	48129894	2	1	1	1	0.5	0.0	
22	12200000	23135466	2	1	1	1	0.5	0.0	
22	23135467	23241797	2	1	1	1	0.5	0.0	
22	23241798	51304565	2	1	1	1	0.5	0.0	
