chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	762601	4825212	4	2	2	1	0.499999999998	1.0	
1	4825213	9627102	3	1	2	1	0.632640441418	0.207892851641	
1	4825213	9627102	2	0	2	0.69	0.632640441418	0.207892851641	
1	9627103	12437234	4	2	2	1	0.499999999998	1.0	
1	12437235	31766562	2	0	2	1	0.664999999997	0.0	
1	31766563	32091853	3	0	3	1	0.712446351928	0.584962500721	
1	32091854	35219020	3	1	2	1	0.632640441418	0.207892851641	
1	32091854	35219020	2	0	2	0.69	0.632640441418	0.207892851641	
1	35219021	249250620	4	2	2	1	0.499999999998	1.0	
2	9997	31122544	3	1	2	1	0.570815450641	0.584962500721	
2	31122545	31600642	4	1	3	1	0.624060150374	1.0	
2	31600643	242942500	3	1	2	1	0.570815450641	0.584962500721	
3	62500	87899999	3	1	2	1	0.632640441418	0.207892851641	
3	62500	87899999	2	0	2	0.69	0.632640441418	0.207892851641	
3	87900000	197897500	4	2	2	1	0.499999999998	1.0	
4	11870	191154275	2	1	1	1	0.499999999999	0.0	
5	849605	180915259	3	2	1	1	0.480001563903	0.883620816286	
5	849605	180915259	4	2	2	0.69	0.480001563903	0.883620816286	
6	206092	3285029	2	1	1	1	0.55110652242	0.427606172782	
6	206092	3285029	3	1	2	0.69	0.55110652242	0.427606172782	
6	3285030	3555068	2	0	2	1	0.664999999997	0.0	
6	3555069	5988910	4	2	2	1	0.499999999998	1.0	
6	5988911	6003762	3	1	2	1	0.632640441418	0.207892851641	
6	5988911	6003762	2	0	2	0.69	0.632640441418	0.207892851641	
6	6003763	6054193	4	2	2	1	0.499999999998	1.0	
6	6054194	40378734	3	1	2	1	0.621902178994	0.2750070475	
6	6054194	40378734	2	0	2	0.58	0.621902178994	0.2750070475	
6	40378735	43006034	4	2	2	1	0.499999999998	1.0	
6	43006035	43653283	2	0	2	1	0.664999999997	0.0	
6	43653284	44185314	4	1	3	1	0.682481601774	0.726831217032	
6	43653284	44185314	3	0	3	0.69	0.682481601774	0.726831217032	
6	44185315	44269080	2	1	1	1	0.499999999999	0.0	
6	44269081	44962681	4	2	2	1	0.499999999998	1.0	
6	44962682	44996007	2	0	2	1	0.664999999997	0.0	
6	44996008	52557764	3	2	1	1	0.480001563903	0.883620816286	
6	44996008	52557764	4	2	2	0.69	0.480001563903	0.883620816286	
6	52557765	52683605	6	3	3	1	0.499999999998	1.58496250072	
6	52683606	107020339	3	2	1	1	0.480001563903	0.883620816286	
6	52683606	107020339	4	2	2	0.69	0.480001563903	0.883620816286	
6	107020340	107370016	4	2	2	1	0.499999999998	1.0	
6	107370017	170899456	3	2	1	1	0.480001563903	0.883620816286	
6	107370017	170899456	4	2	2	0.69	0.480001563903	0.883620816286	
7	42500	159138662	4	2	2	1	0.499999999998	1.0	
8	143298	28054736	2	1	1	1	0.524330495171	0.207892851641	
8	143298	28054736	3	1	2	0.31	0.524330495171	0.207892851641	
8	28054737	28509507	4	1	3	1	0.624060150374	1.0	
8	28509508	43099999	3	1	2	1	0.570815450641	0.584962500721	
8	43100000	48099999	4	2	2	1	0.499999999998	1.0	
8	48100000	128689024	3	1	2	1	0.570815450641	0.584962500721	
8	128689025	129246537	3	1	2	1	0.570815450641	0.584962500721	
8	129246538	146364021	2	1	1	1	0.55110652242	0.427606172782	
8	129246538	146364021	3	1	2	0.69	0.55110652242	0.427606172782	
9	10001	9843607	2	1	1	1	0.499999999999	0.0	
9	9843608	10561817	1	0	1	1	0.598802395209	-1.0	
9	10561818	135795045	2	1	1	1	0.499999999999	0.0	
9	135795046	136534878	2	1	1	1	0.55110652242	0.427606172782	
9	135795046	136534878	3	1	2	0.69	0.55110652242	0.427606172782	
9	136534879	139902525	4	1	3	1	0.624060150374	1.0	
9	139902526	141213430	4	1	3	1	0.624060150374	1.0	
10	111127	53680562	4	2	2	1	0.499999999998	1.0	
10	53680563	53974825	1	0	1	1	0.608850487476	-0.82367722736	
10	53680563	53974825	2	0	2	0.13	0.608850487476	-0.82367722736	
10	53974826	135534746	2	0	2	1	0.664999999997	0.0	
11	197337	135006515	4	2	2	1	0.499999999998	1.0	
12	1	133851894	4	2	2	1	0.499999999998	1.0	
13	16300000	115169877	2	1	1	1	0.55110652242	0.427606172782	
13	16300000	115169877	3	1	2	0.69	0.55110652242	0.427606172782	
15	15800000	22298784	3	2	1	1	0.480001563903	0.883620816286	
15	15800000	22298784	4	2	2	0.69	0.480001563903	0.883620816286	
15	22298785	34667945	2	0	2	1	0.664999999997	0.0	
15	34667946	34769781	3	0	3	1	0.712446351928	0.584962500721	
15	34769782	71823228	1	0	1	1	0.621960164757	-0.610433188237	
15	34769782	71823228	2	0	2	0.31	0.621960164757	-0.610433188237	
15	71823229	72228731	2	0	2	1	0.664999999997	0.0	
15	72228732	102531391	3	1	2	1	0.581522452011	0.521050736901	
15	72228732	102531391	2	0	2	0.13	0.581522452011	0.521050736901	
16	92370	90354752	2	1	1	1	0.55110652242	0.427606172782	
16	92370	90354752	3	1	2	0.69	0.55110652242	0.427606172782	
17	3104	36037643	3	1	2	1	0.570815450641	0.584962500721	
17	36037644	36317499	2	1	1	1	0.55110652242	0.427606172782	
17	36037644	36317499	3	1	2	0.69	0.55110652242	0.427606172782	
17	36317500	81195209	3	1	2	1	0.570815450641	0.584962500721	
18	12500	78077247	3	2	1	1	0.453192451588	0.726831217032	
18	12500	78077247	4	2	2	0.31	0.453192451588	0.726831217032	
19	1	59128982	4	2	2	1	0.499999999998	1.0	
20	1	63025519	3	2	1	1	0.453192451588	0.726831217032	
20	1	63025519	4	2	2	0.31	0.453192451588	0.726831217032	
21	9412500	48129894	4	2	2	1	0.499999999998	1.0	
22	12200000	51304565	3	2	1	1	0.439504403893	0.646162657158	
22	12200000	51304565	4	2	2	0.13	0.439504403893	0.646162657158	
