chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	851204	249250620	2	0	2	1	0.845000000004	0.0	
2	12371	242942500	2	0	2	1	0.845000000004	0.0	
3	62226	197833758	3	1	2	1	0.669466011726	0.464668267003	
3	62226	197833758	2	0	2	0.24	0.669466011726	0.464668267003	
4	9997	190860910	4	2	2	1	0.500000000002	1.0	
5	17500	180712500	2	1	1	1	0.538234207611	0.163498732283	
5	17500	180712500	3	1	2	0.24	0.538234207611	0.163498732283	
6	206313	383648	3	0	3	1	0.884758364316	0.584962500721	
6	383649	170918264	3	1	2	1	0.669466011726	0.464668267003	
6	383649	170918264	2	0	2	0.24	0.669466011726	0.464668267003	
7	42500	159138662	3	1	2	1	0.669466011726	0.464668267003	
7	42500	159138662	2	0	2	0.24	0.669466011726	0.464668267003	
8	167500	146364021	3	1	2	1	0.738055725395	0.2750070475	
8	167500	146364021	2	0	2	0.58	0.738055725395	0.2750070475	
9	10001	141026318	2	0	2	1	0.845000000004	0.0	
10	96595	135534746	2	1	1	1	0.500000000001	0.0	
11	182500	135006515	2	0	2	1	0.845000000004	0.0	
12	67500	133851894	3	1	2	1	0.6447920641	0.53605290024	
12	67500	133851894	2	0	2	0.1	0.6447920641	0.53605290024	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	19100000	20425050	3	1	2	1	0.628252788107	0.584962500721	
14	20425051	106928402	3	1	2	1	0.628252788107	0.584962500721	
15	15800000	102366849	2	0	2	1	0.845000000004	0.0	
16	90538	90141477	2	0	2	1	0.845000000004	0.0	
17	3587	81195209	3	1	2	1	0.669466011726	0.464668267003	
17	3587	81195209	2	0	2	0.24	0.669466011726	0.464668267003	
18	12500	78077247	4	2	2	1	0.500000000002	1.0	
19	226776	59128982	3	2	1	1	0.387459224356	0.6322682155	
19	226776	59128982	4	2	2	0.1	0.387459224356	0.6322682155	
20	62500	63025519	3	2	1	1	0.387459224356	0.6322682155	
20	62500	63025519	4	2	2	0.1	0.387459224356	0.6322682155	
21	14346320	48129894	3	1	2	1	0.628252788107	0.584962500721	
22	12200000	51304565	3	1	2	1	0.738055725395	0.2750070475	
22	12200000	51304565	2	0	2	0.58	0.738055725395	0.2750070475	
