chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	11320	242942500	2	1	1	1	0.5	0.0	
3	62309	197724348	2	1	1	1	0.5	0.0	
4	17500	191154275	2	1	1	1	0.5	0.0	
5	17500	180712500	2	1	1	1	0.5	0.0	
6	207500	170912503	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	250661	146364021	2	1	1	1	0.5	0.0	
9	42500	141213430	2	1	1	1	0.5	0.0	
10	114779	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	48832666	2	1	1	1	0.5	0.0	
13	48832667	50584093	1	0	1	1	0.694444444443	-1.0	
13	50584094	51453798	0	0	0	1	0.5	-inf	
13	51453799	51744733	2	1	1	1	0.615460364351	-0.588573754274	
13	51453799	51744733	1	0	1	0.67	0.615460364351	-0.588573754274	
13	51744734	115169877	2	1	1	1	0.5	0.0	
14	16100000	106362500	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	90538	90354752	2	1	1	1	0.5	0.0	
17	2500	786703	2	1	1	1	0.5	0.0	
17	786704	973753	5	1	4	1	0.728260869566	1.32192809489	
17	973754	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	74347	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
