chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	35990025	2	1	1	1	0.593436591302	-0.386468347082	
1	17500	35990025	1	0	1	0.47	0.593436591302	-0.386468347082	
1	35990026	128899999	2	1	1	1	0.499999999999	0.0	
1	128900000	156427224	3	1	2	1	0.625468164793	0.584962500721	
1	156427225	156688657	4	1	3	1	0.700598802395	1.0	
1	156688658	205086058	2	1	1	1	0.525436598329	0.111031312389	
1	156688658	205086058	3	1	2	0.16	0.525436598329	0.111031312389	
1	205086059	247236805	4	1	3	1	0.700598802395	1.0	
1	247236806	247286434	5	2	3	1	0.583541147133	1.32192809489	
1	247286435	249250620	5	2	3	1	0.583541147133	1.32192809489	
2	13241	242985695	2	1	1	1	0.499999999999	0.0	
3	79599	22625008	2	1	1	1	0.609801779303	0.50589092973	
3	79599	22625008	3	1	2	0.84	0.609801779303	0.50589092973	
3	22625009	22778084	4	1	3	1	0.700598802395	1.0	
3	22778085	35681836	2	1	1	1	0.609801779303	0.50589092973	
3	22778085	35681836	3	1	2	0.84	0.609801779303	0.50589092973	
3	35681837	36854600	2	0	2	1	0.834999999996	0.0	
3	36854601	37393392	2	1	1	1	0.609801779303	0.50589092973	
3	36854601	37393392	3	1	2	0.84	0.609801779303	0.50589092973	
3	37393393	48042600	2	0	2	1	0.834999999996	0.0	
3	48042601	49760423	3	0	3	1	0.876404494383	0.584962500721	
3	49760424	85818717	2	1	1	1	0.618008775726	-0.483984852996	
3	49760424	85818717	1	0	1	0.57	0.618008775726	-0.483984852996	
3	85818718	85867212	7	1	6	1	0.813084112149	1.80735492206	
3	85867213	85902268	5	1	4	1	0.750623441399	1.32192809489	
3	85902269	86095204	4	1	3	1	0.700598802395	1.0	
3	86095205	86638686	3	1	2	1	0.625468164793	0.584962500721	
3	86638687	93899999	2	1	1	1	0.499999999999	0.0	
3	93900000	168725243	2	1	1	1	0.568015897014	0.30451104181	
3	93900000	168725243	3	1	2	0.47	0.568015897014	0.30451104181	
3	168725244	170617980	2	1	1	1	0.499999999999	0.0	
3	170617981	197846280	2	1	1	1	0.499999999999	0.0	
4	9997	140599557	2	1	1	1	0.499999999999	0.0	
4	140599558	141282056	2	1	1	1	0.593436591302	-0.386468347082	
4	140599558	141282056	1	0	1	0.47	0.593436591302	-0.386468347082	
4	141282057	151789953	4	1	3	1	0.700598802395	1.0	
4	151789954	152542059	2	1	1	1	0.528317836009	-0.120294233718	
4	151789954	152542059	1	0	1	0.16	0.528317836009	-0.120294233718	
4	152542060	154344783	4	1	3	1	0.700598802395	1.0	
4	154344784	154519849	3	2	1	1	0.483419945556	0.941106310946	
4	154344784	154519849	4	2	2	0.84	0.483419945556	0.941106310946	
4	154519850	156784803	4	1	3	1	0.700598802395	1.0	
4	156784804	161888109	2	1	1	1	0.695797383802	-0.785875194647	
4	156784804	161888109	1	0	1	0.84	0.695797383802	-0.785875194647	
4	161888110	165600397	4	1	3	1	0.700598802395	1.0	
4	165600398	166752429	2	1	1	1	0.695797383802	-0.785875194647	
4	165600398	166752429	1	0	1	0.84	0.695797383802	-0.785875194647	
4	166752430	168107286	4	1	3	1	0.700598802395	1.0	
4	168107287	172667638	1	0	1	1	0.751879699248	-1.0	
4	172667639	173380455	1	0	1	1	0.751879699248	-1.0	
4	173380456	190781874	2	1	1	1	0.618008775726	-0.483984852996	
4	173380456	190781874	1	0	1	0.57	0.618008775726	-0.483984852996	
5	25044	53632798	2	1	1	1	0.499999999999	0.0	
5	53632799	55233115	3	1	2	1	0.625468164793	0.584962500721	
5	55233116	64744361	2	1	1	1	0.499999999999	0.0	
5	64744362	64883152	3	1	2	1	0.625468164793	0.584962500721	
5	64883153	70880610	2	1	1	1	0.499999999999	0.0	
5	70880611	72040171	1	0	1	1	0.751879699248	-1.0	
5	72040172	132113044	2	1	1	1	0.499999999999	0.0	
5	132113045	132233190	2	1	1	1	0.525436598329	0.111031312389	
5	132113045	132233190	3	1	2	0.16	0.525436598329	0.111031312389	
5	132233191	148510107	2	1	1	1	0.499999999999	0.0	
5	148510108	150103226	3	1	2	1	0.625468164793	0.584962500721	
5	150103227	180710363	2	1	1	1	0.499999999999	0.0	
6	202452	10008130	2	1	1	1	0.499999999999	0.0	
6	10008131	10529063	3	1	2	1	0.625468164793	0.584962500721	
6	10529064	16578509	2	1	1	1	0.499999999999	0.0	
6	16578510	16614453	2	1	1	1	0.695797383802	-0.785875194647	
6	16578510	16614453	1	0	1	0.84	0.695797383802	-0.785875194647	
6	16614454	16679308	3	1	2	1	0.625468164793	0.584962500721	
6	16679309	16747746	1	0	1	1	0.751879699248	-1.0	
