chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	5276388	2	1	1	1	0.499999999998	0.0	
1	5276389	34993892	1	0	1	1	0.584795321634	-1.0	
1	34993893	72144994	2	1	1	1	0.499999999998	0.0	
1	72144995	73182627	1	0	1	1	0.584795321634	-1.0	
1	73182628	249250620	2	1	1	1	0.499999999998	0.0	
2	16169	148112554	2	1	1	1	0.499999999998	0.0	
2	148112555	149878386	1	0	1	1	0.584795321634	-1.0	
2	149878387	242985695	2	1	1	1	0.499999999998	0.0	
3	80797	198022429	2	1	1	1	0.499999999998	0.0	
4	12470	191154275	2	1	1	1	0.499999999998	0.0	
5	17500	112992563	2	1	1	1	0.499999999998	0.0	
5	112992564	113137463	3	1	2	1	0.563318777295	0.584962500721	
5	113137464	180715810	2	1	1	1	0.499999999998	0.0	
6	204484	381543	2	0	2	1	0.645000000002	0.0	
6	381544	170913340	1	0	1	1	0.584795321634	-1.0	
7	42500	159138662	2	1	1	1	0.499999999998	0.0	
8	161559	146364021	2	1	1	1	0.499999999998	0.0	
9	42500	1223700	2	1	1	1	0.499999999998	0.0	
9	1223701	2055767	1	0	1	1	0.584795321634	-1.0	
9	2055768	3694233	2	1	1	1	0.499999999998	0.0	
9	3694234	5750972	2	1	1	1	0.565610859725	-0.736965594166	
9	3694234	5750972	1	0	1	0.8	0.565610859725	-0.736965594166	
9	5750973	21727486	2	1	1	1	0.499999999998	0.0	
9	21727487	22024553	0	0	0	1	0.499999999999	-inf	
9	22024554	23236543	2	1	1	1	0.565610859725	-0.736965594166	
9	22024554	23236543	1	0	1	0.8	0.565610859725	-0.736965594166	
9	23236544	90176361	2	1	1	1	0.499999999998	0.0	
9	90176362	109646922	1	0	1	1	0.584795321634	-1.0	
9	109646923	141213430	2	1	1	1	0.499999999998	0.0	
10	94426	135534746	2	1	1	1	0.499999999998	0.0	
11	197337	84468863	2	1	1	1	0.499999999998	0.0	
11	84468864	85906450	2	1	1	1	0.499999999998	0.0	
11	85906451	135006515	2	1	1	1	0.499999999998	0.0	
12	67500	24415379	2	1	1	1	0.499999999998	0.0	
12	24415380	24545071	1	0	1	1	0.584795321634	-1.0	
12	24545072	80669179	2	1	1	1	0.499999999998	0.0	
12	80669180	82025943	1	0	1	1	0.584795321634	-1.0	
12	82025944	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
14	16100000	107349539	2	1	1	1	0.499999999998	0.0	
15	15800000	102531391	2	1	1	1	0.499999999998	0.0	
16	84170	79023424	2	1	1	1	0.499999999998	0.0	
16	79023425	79135886	2	1	1	1	0.499999999998	0.0	
16	79135887	90354752	2	1	1	1	0.499999999998	0.0	
17	7	39544637	2	1	1	1	0.499999999998	0.0	
17	39544638	39987915	2	1	1	1	0.5149330587	-0.152003093445	
17	39544638	39987915	1	0	1	0.2	0.5149330587	-0.152003093445	
17	39987916	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	77892825	2	1	1	1	0.499999999998	0.0	
19	97500	59128982	2	1	1	1	0.499999999998	0.0	
20	62500	3993838	2	1	1	1	0.499999999998	0.0	
20	3993839	5220518	2	1	1	1	0.565610859725	-0.736965594166	
20	3993839	5220518	1	0	1	0.8	0.565610859725	-0.736965594166	
20	5220519	63025519	2	1	1	1	0.499999999998	0.0	
21	9412500	48129894	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
