chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	143541938	2	1	1	1	0.499999999999	0.0	
1	143541939	168487499	2	1	1	1	0.563051647298	0.244887059124	
1	143541939	168487499	3	1	2	0.37	0.563051647298	0.244887059124	
1	168487500	168829504	4	2	2	1	0.500000000001	1.0	
1	168829505	169345303	7	2	5	1	0.698305084745	1.80735492206	
1	169345304	237114668	2	1	1	1	0.563051647298	0.244887059124	
1	169345304	237114668	3	1	2	0.37	0.563051647298	0.244887059124	
1	237114669	249250620	3	1	2	1	0.640287769784	0.584962500721	
2	11320	242957028	2	1	1	1	0.499999999999	0.0	
3	80711	52070195	1	0	1	1	0.881694988169	-0.136061549576	
3	80711	52070195	2	0	2	0.82	0.881694988169	-0.136061549576	
3	52070196	87899999	1	0	1	1	0.819672131147	-1.0	
3	87900000	93899999	3	1	2	1	0.640287769784	0.584962500721	
3	93900000	197845238	3	1	2	1	0.640287769784	0.584962500721	
4	114270	52699999	2	1	1	1	0.546926274339	-0.168122758808	
4	114270	52699999	1	0	1	0.22	0.546926274339	-0.168122758808	
4	52700000	190805624	2	1	1	1	0.499999999999	0.0	
5	14676	38740	2	1	1	1	0.499999999999	0.0	
5	38741	46099999	2	1	1	1	0.563051647298	0.244887059124	
5	38741	46099999	3	1	2	0.37	0.563051647298	0.244887059124	
5	46100000	180638092	1	0	1	1	0.819672131147	-1.0	
6	204484	170898626	2	1	1	1	0.499999999999	0.0	
7	42500	55513307	2	1	1	1	0.499999999999	0.0	
7	55513308	55620634	1	0	1	1	0.819672131147	-1.0	
7	55620635	159138662	2	1	1	1	0.499999999999	0.0	
8	10001	146364021	2	1	1	1	0.499999999999	0.0	
9	10001	43847499	1	0	1	1	0.819672131147	-1.0	
9	43847500	50699999	4	0	4	1	0.938202247191	1.0	
9	50700000	69990875	2	0	2	1	0.89	0.0	
9	69990876	140947591	2	1	1	1	0.499999999999	0.0	
10	96469	135534746	2	1	1	1	0.499999999999	0.0	
11	200343	62707982	2	1	1	1	0.499999999999	0.0	
11	62707983	101245289	2	1	1	1	0.563051647298	0.244887059124	
11	62707983	101245289	3	1	2	0.37	0.563051647298	0.244887059124	
11	101245290	102667637	7	1	6	1	0.830508474576	1.80735492206	
11	102667638	103168778	41	1	40	1	0.96915484269	4.35755200462	
11	103168779	103281241	65	1	64	1	0.980445834963	5.02236781303	
11	103281242	103340836	43	1	42	1	0.970570924071	4.4262647547	
11	103340837	103358707	62	0	62	1	0.995491803277	4.95419631039	
11	103358708	103394595	43	1	42	1	0.970570924071	4.4262647547	
11	103394596	103477364	5	1	4	1	0.769585253456	1.32192809489	
11	103477365	103718601	41	1	40	1	0.96915484269	4.35755200462	
11	103718602	104195456	1	0	1	1	0.819672131147	-1.0	
11	104195457	135006515	2	1	1	1	0.546926274339	-0.168122758808	
11	104195457	135006515	1	0	1	0.22	0.546926274339	-0.168122758808	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	78840638	2	0	2	1	0.89	0.0	
13	78840639	115169877	3	1	2	1	0.714457734608	0.395062799518	
13	78840639	115169877	2	0	2	0.37	0.714457734608	0.395062799518	
14	16100000	107349539	2	1	1	1	0.499999999999	0.0	
15	15800000	102531391	2	1	1	1	0.499999999999	0.0	
16	84053	79020047	2	1	1	1	0.499999999999	0.0	
16	79020048	79081768	2	1	1	1	0.499999999999	0.0	
16	79081769	90354752	2	1	1	1	0.499999999999	0.0	
17	7	20688173	1	0	1	1	0.819672131147	-1.0	
17	20688174	21302524	5	1	4	1	0.769585253456	1.32192809489	
17	21302525	21532499	37	1	36	1	0.965870307168	4.20945336563	
17	21532500	46478508	2	1	1	1	0.499999999999	0.0	
17	46478509	51134635	2	1	1	1	0.621154720412	0.495695162624	
17	46478509	51134635	3	1	2	0.82	0.621154720412	0.495695162624	
17	51134636	81195209	2	1	1	1	0.499999999999	0.0	
18	12500	15399999	1	0	1	1	0.819672131147	-1.0	
18	15400000	64067304	2	1	1	1	0.499999999999	0.0	
18	64067305	64341268	3	2	1	1	0.377186843949	0.6322682155	
18	64067305	64341268	4	2	2	0.1	0.377186843949	0.6322682155	
18	64341269	65824860	1	0	1	1	0.819672131147	-1.0	
18	65824861	78077247	2	1	1	1	0.520291363163	-0.0740005814438	
18	65824861	78077247	1	0	1	0.1	0.520291363163	-0.0740005814438	
19	280712	32600660	2	1	1	1	0.499999999999	0.0	
19	32600661	37573702	3	1	2	1	0.640287769784	0.584962500721	
19	37573703	37736035	51	1	50	1	0.975136747887	4.67242534197	
19	37736036	38416452	56	2	54	1	0.959655485041	4.80735492206	
19	38416453	39620551	70	2	68	1	0.967659883721	5.12928301694	
19	39620552	59128982	3	1	2	1	0.714457734608	0.395062799518	
19	39620552	59128982	2	0	2	0.37	0.714457734608	0.395062799518	
20	62500	63025519	2	1	1	1	0.499999999999	0.0	
21	9412500	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
