chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	30762	159652499	2	1	1	1	0.5	0.0	
2	159652500	159954174	2	1	1	1	0.5	0.0	
2	159954175	242942500	2	1	1	1	0.5	0.0	
3	62437	161872499	2	1	1	1	0.5	0.0	
3	161872500	161962499	2	1	1	1	0.5	0.0	
3	161962500	197694545	2	1	1	1	0.5	0.0	
4	9997	190834723	2	1	1	1	0.5	0.0	
5	17500	180714439	2	1	1	1	0.5	0.0	
6	207500	170912503	2	1	1	1	0.5	0.0	
7	42500	62039598	2	1	1	1	0.5	0.0	
7	62039599	62719438	3	1	2	1	0.604743083004	0.584962500721	
7	62719439	158817500	2	1	1	1	0.5	0.0	
8	157086	146364021	2	1	1	1	0.5	0.0	
9	10001	141011581	2	1	1	1	0.5	0.0	
10	97500	135534746	2	1	1	1	0.5	0.0	
11	200343	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	50087527	2	1	1	1	0.5	0.0	
13	50087528	50290248	1	0	1	1	0.680272108843	-1.0	
13	50290249	115169877	2	1	1	1	0.5	0.0	
14	16100000	106362500	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	92548	90354752	2	1	1	1	0.5	0.0	
17	828	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	82139	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	22761348	2	1	1	1	0.5	0.0	
22	22761349	23261065	2	1	1	1	0.5	0.0	
22	23261066	51304565	2	1	1	1	0.5	0.0	
