chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	850371	248734150	2	1	1	1	0.5	0.0	
2	19956	242985695	2	1	1	1	0.5	0.0	
3	60363	116651324	2	1	1	1	0.5	0.0	
3	116651325	116708935	1	0	1	1	0.598802395209	-1.0	
3	116708936	197713347	2	1	1	1	0.5	0.0	
4	101261	190783028	2	1	1	1	0.5	0.0	
5	17500	180715810	2	1	1	1	0.5	0.0	
6	1	145100348	2	1	1	1	0.5	0.0	
6	145100349	146061001	2	1	1	1	0.5	0.0	
6	146061002	170936922	2	1	1	1	0.5	0.0	
7	148300	158817500	2	1	1	1	0.5	0.0	
8	284061	43099999	2	1	1	1	0.555957080112	-0.524915117051	
8	284061	43099999	1	0	1	0.61	0.555957080112	-0.524915117051	
8	43100000	146364021	2	1	1	1	0.5	0.0	
9	94197	141213430	2	1	1	1	0.5	0.0	
10	90127	88264665	2	1	1	1	0.5	0.0	
10	88264666	89303234	1	0	1	1	0.598802395209	-1.0	
10	89303235	90030390	0	0	0	1	0.499999999999	-inf	
10	90030391	90336432	1	0	1	1	0.598802395209	-1.0	
10	90336433	135235890	2	1	1	1	0.5	0.0	
11	233949	67904867	2	1	1	1	0.5	0.0	
11	67904868	68369875	1	0	1	1	0.598802395209	-1.0	
11	68369876	134440490	2	1	1	1	0.5	0.0	
12	67500	133416548	2	1	1	1	0.5	0.0	
13	16300000	28540771	2	1	1	1	0.5	0.0	
13	28540772	96486480	1	0	1	1	0.598802395209	-1.0	
13	96486481	114886976	2	1	1	1	0.5	0.0	
14	16100000	20499083	2	1	1	1	0.545722981875	0.384049806795	
14	16100000	20499083	3	1	2	0.61	0.545722981875	0.384049806795	
14	20499084	38321017	2	1	1	1	0.5	0.0	
14	38321018	39052466	3	1	2	1	0.570815450641	0.584962500721	
14	39052467	106362500	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	83807	90354752	2	1	1	1	0.5	0.0	
17	15222	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	276202	59128982	2	1	1	1	0.5	0.0	
20	65900	7968954	2	1	1	1	0.5	0.0	
20	7968955	8661333	2	1	1	1	0.519723507094	-0.176250639692	
20	7968955	8661333	1	0	1	0.23	0.519723507094	-0.176250639692	
20	8661334	63025519	2	1	1	1	0.5	0.0	
21	1	39826382	2	1	1	1	0.5	0.0	
21	39826383	42868779	2	1	1	1	0.5	0.0	
21	42868780	46937500	2	1	1	1	0.5	0.0	
22	12200000	51007488	2	1	1	1	0.5	0.0	
