chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	11320	242985695	2	1	1	1	0.5	0.0	
3	62500	197897500	2	1	1	1	0.5	0.0	
4	9997	190789536	2	1	1	1	0.5	0.0	
5	17500	180712500	2	1	1	1	0.5	0.0	
6	207500	170897500	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	167500	146364021	2	1	1	1	0.5	0.0	
9	10001	71032499	2	1	1	1	0.5	0.0	
9	71032500	77078980	2	1	1	1	0.546268982848	-0.701341684435	
9	71032500	77078980	1	0	1	0.77	0.546268982848	-0.701341684435	
9	77078981	141213430	2	1	1	1	0.5	0.0	
10	97500	135372500	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	47930554	2	1	1	1	0.5	0.0	
13	47930555	65228903	2	1	1	1	0.5	0.0	
13	65228904	115169877	2	1	1	1	0.5	0.0	
14	16100000	106330071	2	1	1	1	0.5	0.0	
14	106330072	107218668	3	0	3	1	0.648648648646	0.584962500721	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	87500	90354752	2	1	1	1	0.5	0.0	
17	7	81195209	2	1	1	1	0.5	0.0	
18	26998	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	62500	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
