chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	768252	6	3	3	1	0.500000000002	1.58496250072	
1	768253	249250620	2	1	1	1	0.5	0.0	
2	11320	243039444	2	1	1	1	0.5	0.0	
3	62500	198022429	2	1	1	1	0.5	0.0	
4	17500	191154275	2	1	1	1	0.5	0.0	
5	20245	180708937	2	1	1	1	0.5	0.0	
6	202452	170889796	2	1	1	1	0.5	0.0	
7	15752	159138662	2	1	1	1	0.5	0.0	
8	163249	73608908	2	1	1	1	0.5	0.0	
8	73608909	73689192	3	2	1	1	0.462143152668	0.761285273362	
8	73608909	73689192	4	2	2	0.39	0.462143152668	0.761285273362	
8	73689193	146364021	2	1	1	1	0.5	0.0	
9	42500	141026318	2	1	1	1	0.5	0.0	
10	185171	135229237	2	1	1	1	0.5	0.0	
11	199256	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	19100000	20425050	2	1	1	1	0.5	0.0	
14	20425051	107349539	2	1	1	1	0.5	0.0	
15	15800000	20699999	2	1	1	1	0.5	0.0	
15	20700000	22365533	2	0	2	1	0.650000000001	0.0	
15	22365534	102531391	2	1	1	1	0.5	0.0	
16	152220	90354752	2	1	1	1	0.5	0.0	
17	2500	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	60000	63025519	2	1	1	1	0.5	0.0	
21	9411194	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
