chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	2788905	2	1	1	1	0.5	0.0	
1	2788906	2971856	1	0	1	1	0.813008130085	-1.0	
1	2971857	3018232	2	1	1	1	0.5	0.0	
1	3018233	9673607	1	0	1	1	0.813008130085	-1.0	
1	9673608	9712237	2	1	1	1	0.5	0.0	
1	9712238	10313254	1	0	1	1	0.813008130085	-1.0	
1	10313255	12951248	2	1	1	1	0.5	0.0	
1	12951249	15645982	1	0	1	1	0.813008130085	-1.0	
1	15645983	23216565	2	1	1	1	0.5	0.0	
1	23216566	24246329	1	0	1	1	0.813008130085	-1.0	
1	24246330	28978824	2	1	1	1	0.5	0.0	
1	28978825	29672533	1	0	1	1	0.813008130085	-1.0	
1	29672534	33172422	2	1	1	1	0.5	0.0	
1	33172423	33713568	1	0	1	1	0.813008130085	-1.0	
1	33713569	49723870	2	1	1	1	0.5	0.0	
1	49723871	50797905	1	0	1	1	0.813008130085	-1.0	
1	50797906	234694670	2	1	1	1	0.5	0.0	
1	234694671	234730432	2	1	1	1	0.5	0.0	
1	234730433	249250620	2	1	1	1	0.5	0.0	
2	9997	242985493	2	1	1	1	0.5	0.0	
3	60197	9006197	1	0	1	1	0.813008130085	-1.0	
3	9006198	25363371	2	1	1	1	0.5	0.0	
3	25363372	25571270	1	0	1	1	0.813008130085	-1.0	
3	25571271	42807142	2	1	1	1	0.5	0.0	
3	42807143	43007498	1	0	1	1	0.813008130085	-1.0	
3	43007499	43163603	2	1	1	1	0.5	0.0	
3	43163604	122148205	1	0	1	1	0.813008130085	-1.0	
3	122148206	123140419	2	0	2	1	0.884999999998	0.0	
3	123140420	197845233	1	0	1	1	0.813008130085	-1.0	
4	9997	191154275	2	1	1	1	0.5	0.0	
5	17500	54247510	2	1	1	1	0.5	0.0	
5	54247511	56945400	1	0	1	1	0.813008130085	-1.0	
5	56945401	58283102	2	0	2	1	0.884999999998	0.0	
5	58283103	81572465	1	0	1	1	0.813008130085	-1.0	
5	81572466	93735785	2	1	1	1	0.5	0.0	
5	93735786	97249110	1	0	1	1	0.813008130085	-1.0	
5	97249111	101145135	2	1	1	1	0.5	0.0	
5	101145136	101745547	1	0	1	1	0.813008130085	-1.0	
5	101745548	102128999	2	1	1	1	0.5	0.0	
5	102129000	102217071	1	0	1	1	0.813008130085	-1.0	
5	102217072	102881469	2	1	1	1	0.5	0.0	
