chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.500000000001	0.0	
2	38938	89882499	2	1	1	1	0.500000000001	0.0	
2	89882500	96799999	4	0	4	1	0.828859060402	1.0	
2	96800000	242922180	2	1	1	1	0.500000000001	0.0	
3	69456	76401360	2	1	1	1	0.500000000001	0.0	
3	76401361	76914209	1	0	1	1	0.662251655631	-1.0	
3	76914210	197840889	2	1	1	1	0.500000000001	0.0	
4	117451	190732779	2	1	1	1	0.500000000001	0.0	
5	20615	1378699	3	1	2	1	0.598393574295	0.584962500721	
5	1378700	12606998	2	1	1	1	0.500000000001	0.0	
5	12606999	12835519	1	0	1	1	0.662251655631	-1.0	
5	12835520	165085611	2	1	1	1	0.500000000001	0.0	
5	165085612	165143370	0	0	0	1	0.500000000002	-inf	
5	165143371	180714439	2	1	1	1	0.500000000001	0.0	
6	205696	65694075	2	1	1	1	0.500000000001	0.0	
6	65694076	65748028	2	1	1	1	0.500000000001	0.0	
6	65748029	170867205	2	1	1	1	0.500000000001	0.0	
7	42500	6874647	2	1	1	1	0.500000000001	0.0	
7	6874648	6923039	2	0	2	1	0.744999999998	0.0	
7	6923040	62034235	2	1	1	1	0.500000000001	0.0	
7	62034236	62705328	5	1	4	1	0.711815561959	1.32192809489	
7	62705329	133024575	2	1	1	1	0.500000000001	0.0	
7	133024576	133081069	2	1	1	1	0.500000000001	0.0	
7	133081070	158988740	2	1	1	1	0.500000000001	0.0	
8	155737	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	50699999	2	0	2	1	0.744999999998	0.0	
9	50700000	140267500	2	1	1	1	0.500000000001	0.0	
10	95096	8992712	2	1	1	1	0.500000000001	0.0	
10	8992713	9329420	1	0	1	1	0.662251655631	-1.0	
10	9329421	21281732	2	1	1	1	0.500000000001	0.0	
10	21281733	42448830	1	0	1	1	0.662251655631	-1.0	
10	42448831	55937022	2	1	1	1	0.500000000001	0.0	
10	55937023	56303231	1	0	1	1	0.662251655631	-1.0	
10	56303232	56791412	0	0	0	1	0.500000000002	-inf	
10	56791413	57199357	2	1	1	1	0.500000000001	0.0	
10	57199358	134660950	2	1	1	1	0.500000000001	0.0	
11	196944	81771620	2	1	1	1	0.500000000001	0.0	
11	81771621	81842498	1	0	1	1	0.662251655631	-1.0	
11	81842499	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	114137500	2	1	1	1	0.500000000001	0.0	
14	16100000	105971893	2	1	1	1	0.500000000001	0.0	
15	15800000	102063627	2	1	1	1	0.500000000001	0.0	
16	84170	89986117	2	1	1	1	0.500000000001	0.0	
17	7	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	10491485	2	1	1	1	0.500000000001	0.0	
18	10491486	12013665	3	1	2	1	0.598393574295	0.584962500721	
18	12013666	13175480	5	1	4	1	0.711815561959	1.32192809489	
18	13175481	18999999	3	1	2	1	0.598393574295	0.584962500721	
18	19000000	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	82139	62432500	2	1	1	1	0.500000000001	0.0	
21	9412500	46937500	2	1	1	1	0.500000000001	0.0	
22	12200000	49687500	2	1	1	1	0.500000000001	0.0	
