chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	144960313	2	1	1	1	0.499999999999	0.0	
1	144960314	249250620	2	1	1	1	0.604946075139	0.427606172782	
1	144960314	249250620	3	1	2	0.69	0.604946075139	0.427606172782	
2	13651	242986605	2	1	1	1	0.499999999999	0.0	
3	61495	198022429	2	1	1	1	0.499999999999	0.0	
4	9997	76690219	2	1	1	1	0.499999999999	0.0	
4	76690220	123711733	2	1	1	1	0.499999999999	0.0	
4	123711734	191154275	2	1	1	1	0.499999999999	0.0	
5	17500	97767785	2	1	1	1	0.499999999999	0.0	
5	97767786	116081870	2	1	1	1	0.499999999999	0.0	
5	116081871	180715810	2	1	1	1	0.499999999999	0.0	
6	203878	170912653	2	1	1	1	0.499999999999	0.0	
7	42500	159138662	3	1	2	1	0.638989169674	0.584962500721	
8	164050	43099999	1	0	1	1	0.813008130081	-1.0	
8	43100000	146364021	2	1	1	1	0.621082944943	0.500802053057	
8	43100000	146364021	3	1	2	0.83	0.621082944943	0.500802053057	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	95662	6540132	2	1	1	1	0.499999999999	0.0	
10	6540133	6559697	2	1	1	1	0.621082944943	0.500802053057	
10	6540133	6559697	3	1	2	0.83	0.621082944943	0.500802053057	
10	6559698	42516691	2	1	1	1	0.499999999999	0.0	
10	42516692	44484720	3	1	2	1	0.638989169674	0.584962500721	
10	44484721	135534746	1	0	1	1	0.813008130081	-1.0	
11	197337	44341222	2	1	1	1	0.499999999999	0.0	
11	44341223	50486318	1	0	1	1	0.813008130081	-1.0	
11	50486319	108099785	2	1	1	1	0.499999999999	0.0	
11	108099786	108202314	1	0	1	1	0.813008130081	-1.0	
11	108202315	109538323	2	1	1	1	0.499999999999	0.0	
11	109538324	109553058	3	1	2	1	0.638989169674	0.584962500721	
11	109553059	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	18124464	1	0	1	1	0.813008130081	-1.0	
12	18124465	22872640	3	1	2	1	0.83063494298	0.11769504267	
12	18124465	22872640	2	0	2	0.83	0.83063494298	0.11769504267	
12	22872641	23652302	3	1	2	1	0.638989169674	0.584962500721	
12	23652303	25017264	1	0	1	1	0.869414636917	-0.242976753493	
12	23652303	25017264	2	0	2	0.69	0.869414636917	-0.242976753493	
12	25017265	33299999	1	0	1	1	0.813008130081	-1.0	
12	33300000	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	16100000	51448302	2	1	1	1	0.499999999999	0.0	
14	51448303	75557771	2	1	1	1	0.499999999999	0.0	
14	75557772	107349539	2	1	1	1	0.499999999999	0.0	
15	15800000	102388065	2	1	1	1	0.499999999999	0.0	
16	84170	30688294	2	1	1	1	0.499999999999	0.0	
16	30688295	33706479	2	0	2	1	0.884999999996	0.0	
16	33706480	34219987	2	1	1	1	0.548576444126	-0.176250639692	
16	33706480	34219987	1	0	1	0.23	0.548576444126	-0.176250639692	
16	34219988	90354752	2	1	1	1	0.499999999999	0.0	
17	2817	20852499	2	1	1	1	0.548576444126	-0.176250639692	
17	2817	20852499	1	0	1	0.23	0.548576444126	-0.176250639692	
17	20852500	81195209	2	1	1	1	0.499999999999	0.0	
18	125371	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	129063	63025519	2	1	1	1	0.499999999999	0.0	
21	1	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
