chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	762601	5120618	1	0	1	1	0.84033613445	-1.0	
1	5120619	5182123	2	0	2	1	0.905000000002	0.0	
1	5182124	12060941	2	1	1	1	0.534644995723	-0.120294233718	
1	5182124	12060941	1	0	1	0.16	0.534644995723	-0.120294233718	
1	12060942	128899999	2	1	1	1	0.5	0.0	
1	128900000	249250620	3	1	2	1	0.64412811388	0.584962500721	
2	23368	243033815	2	1	1	1	0.5	0.0	
3	62500	105571687	2	1	1	1	0.5	0.0	
3	105571688	105627804	2	1	1	1	0.534644995723	-0.120294233718	
3	105571688	105627804	1	0	1	0.16	0.534644995723	-0.120294233718	
3	105627805	197819900	2	1	1	1	0.5	0.0	
4	82321	190790246	2	1	1	1	0.5	0.0	
5	14757	180715810	2	1	1	1	0.5	0.0	
6	203254	170905977	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	163249	53566154	1	0	1	1	0.84033613445	-1.0	
8	53566155	53582110	0	0	0	1	0.5	-inf	
8	53582111	56034523	1	0	1	1	0.84033613445	-1.0	
8	56034524	93836023	3	1	2	1	0.64412811388	0.584962500721	
8	93836024	146364021	2	1	1	1	0.563623669053	0.238786859587	
8	93836024	146364021	3	1	2	0.36	0.563623669053	0.238786859587	
9	105794	140267500	2	1	1	1	0.5	0.0	
10	94426	129398295	1	0	1	1	0.84033613445	-1.0	
10	129398296	135534746	2	1	1	1	0.534644995723	-0.120294233718	
10	129398296	135534746	1	0	1	0.16	0.534644995723	-0.120294233718	
11	197337	135006515	2	1	1	1	0.5	0.0	
12	67500	132342500	2	1	1	1	0.5	0.0	
13	16300000	115169877	1	0	1	1	0.84033613445	-1.0	
14	16100000	106459081	2	1	1	1	0.5	0.0	
15	15800000	98030375	2	1	1	1	0.5	0.0	
15	98030376	102531391	2	1	1	1	0.626921355022	0.50589092973	
15	98030376	102531391	3	1	2	0.84	0.626921355022	0.50589092973	
16	131565	14997499	1	0	1	1	0.84033613445	-1.0	
16	14997500	15127499	3	0	3	1	0.932384341639	0.584962500721	
16	15127500	26881419	2	1	1	1	0.534644995723	-0.120294233718	
16	15127500	26881419	1	0	1	0.16	0.534644995723	-0.120294233718	
16	26881420	38599999	2	1	1	1	0.5	0.0	
16	38600000	53450900	1	0	1	1	0.84033613445	-1.0	
16	53450901	79281743	1	0	1	1	0.84033613445	-1.0	
16	79281744	90065941	2	1	1	1	0.585343011003	-0.286304185157	
16	79281744	90065941	1	0	1	0.36	0.585343011003	-0.286304185157	
17	6115	22199999	1	0	1	1	0.84033613445	-1.0	
17	22200000	80070580	2	1	1	1	0.5	0.0	
18	12500	76112500	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	62500	63025519	2	1	1	1	0.5	0.0	
21	9412500	48129894	1	0	1	1	0.84033613445	-1.0	
22	12200000	49687500	2	1	1	1	0.5	0.0	
