chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.499999999999	0.0	
2	11320	242985493	2	1	1	1	0.499999999999	0.0	
3	62500	139307499	2	1	1	1	0.499999999999	0.0	
3	139307500	139572499	3	1	2	1	0.576271186441	0.584962500721	
3	139572500	198022429	2	1	1	1	0.499999999999	0.0	
4	9997	191154275	2	1	1	1	0.499999999999	0.0	
5	14676	180712500	2	1	1	1	0.499999999999	0.0	
6	207500	63701327	2	1	1	1	0.499999999999	0.0	
6	63701328	64502657	1	0	1	1	0.609756097561	-1.0	
6	64502658	64515687	2	1	1	1	0.499999999999	0.0	
6	64515688	66527196	1	0	1	1	0.609756097561	-1.0	
6	66527197	73555413	1	0	1	1	0.609756097561	-1.0	
6	73555414	170897500	2	1	1	1	0.527537455158	-0.226003674889	
6	73555414	170897500	1	0	1	0.29	0.527537455158	-0.226003674889	
7	42500	159138662	2	1	1	1	0.499999999999	0.0	
8	167500	30204528	2	1	1	1	0.50916496945	-0.0740005814438	
8	167500	30204528	1	0	1	0.1	0.50916496945	-0.0740005814438	
8	30204529	30769462	3	1	2	1	0.576271186441	0.584962500721	
8	30769463	31227587	2	1	1	1	0.527537455158	-0.226003674889	
8	30769463	31227587	1	0	1	0.29	0.527537455158	-0.226003674889	
8	31227588	146364021	3	1	2	1	0.576271186441	0.584962500721	
9	42500	44884227	2	1	1	1	0.499999999999	0.0	
9	44884228	50699999	3	1	2	1	0.576271186441	0.584962500721	
9	50700000	141213430	2	1	1	1	0.499999999999	0.0	
10	97500	135372500	2	1	1	1	0.499999999999	0.0	
11	182500	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	20247993	2	1	1	1	0.499999999999	0.0	
13	20247994	20523267	3	1	2	1	0.576271186441	0.584962500721	
13	20523268	22162250	2	1	1	1	0.499999999999	0.0	
13	22162251	22479545	2	1	1	1	0.50916496945	-0.0740005814438	
13	22162251	22479545	1	0	1	0.1	0.50916496945	-0.0740005814438	
13	22479546	23255723	2	1	1	1	0.499999999999	0.0	
13	23255724	25872014	1	0	1	1	0.609756097561	-1.0	
13	25872015	28006288	1	0	1	1	0.609756097561	-1.0	
13	28006289	115169877	1	0	1	1	0.609756097561	-1.0	
15	15800000	102531391	2	1	1	1	0.499999999999	0.0	
16	87500	38599999	3	1	2	1	0.576271186441	0.584962500721	
16	38600000	90151542	2	1	1	1	0.50916496945	-0.0740005814438	
16	38600000	90151542	1	0	1	0.1	0.50916496945	-0.0740005814438	
17	1880	81195209	2	1	1	1	0.499999999999	0.0	
18	12500	78077247	3	1	2	1	0.576271186441	0.584962500721	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	62500	63025519	2	1	1	1	0.499999999999	0.0	
21	1	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
