chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	752478	249250620	2	1	1	1	0.499999999999	0.0	
2	9997	170203864	2	1	1	1	0.499999999999	0.0	
2	170203865	170395370	2	1	1	1	0.499999999999	0.0	
2	170395371	242979500	2	1	1	1	0.499999999999	0.0	
3	60596	197846280	2	1	1	1	0.499999999999	0.0	
4	17500	190910247	2	1	1	1	0.581081647186	0.316145742293	
4	17500	190910247	3	1	2	0.49	0.581081647186	0.316145742293	
5	14676	180712500	2	1	1	1	0.499999999999	0.0	
6	206092	170897500	2	1	1	1	0.499999999999	0.0	
7	42500	159138662	4	2	2	1	0.499999999998	1.0	
8	167500	146364021	2	1	1	1	0.499999999999	0.0	
9	42500	141213430	2	1	1	1	0.527967901817	0.104336659815	
9	42500	141213430	3	1	2	0.15	0.527967901817	0.104336659815	
10	97500	135372500	2	1	1	1	0.499999999999	0.0	
11	182500	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	3	1	2	1	0.641577060931	0.584962500721	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	16100000	107349539	2	1	1	1	0.499999999999	0.0	
15	15800000	102531391	2	1	1	1	0.499999999999	0.0	
16	87500	90354752	2	1	1	1	0.499999999999	0.0	
17	7	81195209	2	1	1	1	0.752728641328	-0.79836613883	
17	7	81195209	1	0	1	0.85	0.752728641328	-0.79836613883	
18	12500	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	59128982	3	1	2	1	0.641577060931	0.584962500721	
20	62500	63025519	2	1	1	1	0.499999999999	0.0	
21	1	36193327	2	1	1	1	0.499999999999	0.0	
21	36193328	36255904	2	1	1	1	0.499999999999	0.0	
21	36255905	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
