chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	81537442	2	1	1	1	0.500000000002	0.0	
1	81537443	81765982	1	0	1	1	0.78125	-1.0	
1	81765983	205240180	2	1	1	1	0.500000000002	0.0	
1	205240181	205272706	2	1	1	1	0.615029257775	0.500802053057	
1	205240181	205272706	3	1	2	0.83	0.615029257775	0.500802053057	
1	205272707	229951820	2	1	1	1	0.500000000002	0.0	
1	229951821	249250620	1	0	1	1	0.78125	-1.0	
2	11320	23679806	1	0	1	1	0.78125	-1.0	
2	23679807	157134522	2	1	1	1	0.500000000002	0.0	
2	157134523	198183566	2	1	1	1	0.530428249439	0.124328135002	
2	157134523	198183566	3	1	2	0.18	0.530428249439	0.124328135002	
2	198183567	233438749	1	0	1	1	0.78125	-1.0	
2	233438750	242985695	2	1	1	1	0.534644995725	-0.136061549576	
2	233438750	242985695	1	0	1	0.18	0.534644995725	-0.136061549576	
3	62437	150057446	2	1	1	1	0.500000000002	0.0	
3	150057447	150937337	2	1	1	1	0.534644995725	-0.136061549576	
3	150057447	150937337	1	0	1	0.18	0.534644995725	-0.136061549576	
3	150937338	198022429	2	1	1	1	0.500000000002	0.0	
4	11870	103453800	2	1	1	1	0.500000000002	0.0	
4	103453801	189237256	0	0	0	1	0.5	-inf	
4	189237257	190778469	0	0	0	1	0.5	-inf	
5	14676	10895986	3	1	2	1	0.632352941175	0.584962500721	
5	10895987	56975840	2	1	1	1	0.500000000002	0.0	
5	56975841	57211803	1	0	1	1	0.78125	-1.0	
5	57211804	67837613	2	1	1	1	0.500000000002	0.0	
5	67837614	115839216	2	1	1	1	0.534644995725	-0.136061549576	
5	67837614	115839216	1	0	1	0.18	0.534644995725	-0.136061549576	
5	115839217	167981806	2	1	1	1	0.500000000002	0.0	
5	167981807	168036619	2	1	1	1	0.500000000002	0.0	
5	168036620	180698825	2	1	1	1	0.500000000002	0.0	
6	202452	22240086	3	1	2	1	0.632352941175	0.584962500721	
6	22240087	32998113	1	0	1	1	0.850873455475	-0.128156351491	
6	22240087	32998113	2	0	2	0.83	0.850873455475	-0.128156351491	
6	32998114	42552417	1	0	1	1	0.78125	-1.0	
6	42552418	83307390	2	1	1	1	0.500000000002	0.0	
6	83307391	170905977	1	0	1	1	0.78125	-1.0	
7	42500	29866361	1	0	1	1	0.78125	-1.0	
7	29866362	61996958	2	1	1	1	0.500000000002	0.0	
7	61996959	110915272	1	0	1	1	0.78125	-1.0	
7	110915273	129691781	3	0	3	1	0.897058823529	0.584962500721	
7	129691782	159138662	4	1	3	1	0.737071048815	0.933572638261	
7	129691782	159138662	3	0	3	0.18	0.737071048815	0.933572638261	
8	489613	8092499	3	1	2	1	0.632352941175	0.584962500721	
8	8092500	11216554	2	1	1	1	0.500000000002	0.0	
8	11216555	11992187	2	1	1	1	0.530428249439	0.124328135002	
8	11216555	11992187	3	1	2	0.18	0.530428249439	0.124328135002	
8	11992188	53297499	2	1	1	1	0.500000000002	0.0	
8	53297500	53906564	4	1	3	1	0.709302325581	1.0	
8	53906565	104440035	2	1	1	1	0.500000000002	0.0	
8	104440036	145101621	2	1	1	1	0.500000000002	0.0	
8	145101622	146364021	2	1	1	1	0.500000000002	0.0	
9	42500	11719601	1	0	1	1	0.850873455475	-0.128156351491	
9	42500	11719601	2	0	2	0.83	0.850873455475	-0.128156351491	
9	11719602	23384679	1	0	1	1	0.78125	-1.0	
9	23384680	50699999	2	1	1	1	0.500000000002	0.0	
9	50700000	71035500	3	1	2	1	0.663990117355	0.495695162624	
9	50700000	71035500	2	0	2	0.18	0.663990117355	0.495695162624	
9	71035501	99777919	2	1	1	1	0.500000000002	0.0	
9	99777920	99856066	3	1	2	1	0.632352941175	0.584962500721	
9	99856067	141213430	2	1	1	1	0.500000000002	0.0	
10	95074	8311293	2	1	1	1	0.591236102026	0.389566811763	
10	95074	8311293	3	1	2	0.62	0.591236102026	0.389566811763	
10	8311294	53785684	2	1	1	1	0.500000000002	0.0	
10	53785685	53815657	1	0	1	1	0.78125	-1.0	
10	53815658	135372500	2	1	1	1	0.500000000002	0.0	
11	196944	135006515	2	1	1	1	0.500000000002	0.0	
12	237032	66603958	2	1	1	1	0.500000000002	0.0	
12	66603959	66695211	1	0	1	1	0.78125	-1.0	
12	66695212	76398784	2	1	1	1	0.500000000002	0.0	
12	76398785	78165537	2	1	1	1	0.615029257775	0.500802053057	
12	76398785	78165537	3	1	2	0.83	0.615029257775	0.500802053057	
12	78165538	116815744	1	0	1	1	0.78125	-1.0	
12	116815745	133851894	2	1	1	1	0.534644995725	-0.136061549576	
12	116815745	133851894	1	0	1	0.18	0.534644995725	-0.136061549576	
13	16300000	115169877	1	0	1	1	0.78125	-1.0	
14	19100000	56674715	2	1	1	1	0.500000000002	0.0	
14	56674716	56925459	2	1	1	1	0.713063320023	-0.773491470191	
14	56674716	56925459	1	0	1	0.83	0.713063320023	-0.773491470191	
14	56925460	107349539	2	1	1	1	0.500000000002	0.0	
15	15800000	72754430	2	1	1	1	0.500000000002	0.0	
15	72754431	102531391	3	1	2	1	0.632352941175	0.584962500721	
16	94036	46447499	2	1	1	1	0.500000000002	0.0	
16	46447500	48168212	3	1	2	1	0.632352941175	0.584962500721	
16	48168213	48809758	4	1	3	1	0.709302325581	1.0	
16	48809759	49981729	3	1	2	1	0.632352941175	0.584962500721	
16	49981730	51669806	1	0	1	1	0.78125	-1.0	
16	51669807	90354752	1	0	1	1	0.78125	-1.0	
17	828	45586490	1	0	1	1	0.78125	-1.0	
17	45586491	78772500	3	1	2	1	0.810403316999	0.11769504267	
17	45586491	78772500	2	0	2	0.83	0.810403316999	0.11769504267	
18	56596	47769584	2	1	1	1	0.500000000002	0.0	
18	47769585	65742927	2	1	1	1	0.500000000002	0.0	
18	65742928	78077247	2	1	1	1	0.500000000002	0.0	
19	97500	6652028	2	1	1	1	0.534644995725	-0.136061549576	
19	97500	6652028	1	0	1	0.18	0.534644995725	-0.136061549576	
19	6652029	45282885	3	1	2	1	0.632352941175	0.584962500721	
19	45282886	59128982	2	1	1	1	0.591236102026	0.389566811763	
19	45282886	59128982	3	1	2	0.62	0.591236102026	0.389566811763	
20	74347	43115171	2	1	1	1	0.500000000002	0.0	
20	43115172	63025519	3	1	2	1	0.632352941175	0.584962500721	
21	9412500	46937500	2	1	1	1	0.500000000002	0.0	
22	12200000	51304565	1	0	1	1	0.78125	-1.0	
