chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	64355092	2	1	1	1	0.5	0.0	
1	64355093	64717874	2	1	1	1	0.530956848029	0.263034405834	
1	64355093	64717874	3	1	2	0.4	0.530956848029	0.263034405834	
1	64717875	153478031	2	1	1	1	0.5	0.0	
1	153478032	153639655	3	1	2	1	0.570815450644	0.584962500721	
1	153639656	155239512	2	1	1	1	0.5	0.0	
1	155239513	168203801	1	0	1	1	0.598802395209	-1.0	
1	168203802	168256387	2	1	1	1	0.5	0.0	
1	168256388	168349117	1	0	1	1	0.598802395209	-1.0	
1	168349118	175030581	2	1	1	1	0.5	0.0	
1	175030582	202790965	2	1	1	1	0.5	0.0	
1	202790966	249250620	2	1	1	1	0.5	0.0	
2	11320	242985695	2	1	1	1	0.5	0.0	
3	62226	197843846	2	1	1	1	0.5	0.0	
4	11870	191154275	2	1	1	1	0.5	0.0	
5	17500	180709589	2	1	1	1	0.5	0.0	
6	207500	599710	2	1	1	1	0.5	0.0	
6	599711	1078682	3	1	2	1	0.570815450644	0.584962500721	
6	1078683	170912653	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	155757	146364021	2	1	1	1	0.5	0.0	
9	10001	41982700	2	1	1	1	0.5	0.0	
9	41982701	71101465	2	1	1	1	0.5	0.0	
9	71101466	141213430	2	1	1	1	0.5	0.0	
10	97500	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	19499999	2	1	1	1	0.5	0.0	
13	19500000	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	34255019	2	1	1	1	0.5	0.0	
15	34255020	35208508	2	1	1	1	0.535331905783	-0.321928094887	
15	34255020	35208508	1	0	1	0.4	0.535331905783	-0.321928094887	
15	35208509	37687846	2	1	1	1	0.5	0.0	
15	37687847	37772065	1	0	1	1	0.598802395209	-1.0	
15	37772066	38223112	2	1	1	1	0.5	0.0	
15	38223113	38327012	2	1	1	1	0.535331905783	-0.321928094887	
15	38223113	38327012	1	0	1	0.4	0.535331905783	-0.321928094887	
15	38327013	42296839	2	1	1	1	0.5	0.0	
15	42296840	43641198	1	0	1	1	0.598802395209	-1.0	
15	43641199	56286232	2	1	1	1	0.5	0.0	
15	56286233	57652643	1	0	1	1	0.598802395209	-1.0	
15	57652644	58384380	2	1	1	1	0.5	0.0	
15	58384381	64361809	2	1	1	1	0.514429754617	-0.128156351491	
15	58384381	64361809	1	0	1	0.17	0.514429754617	-0.128156351491	
15	64361810	64839923	2	1	1	1	0.5	0.0	
15	64839924	65627017	1	0	1	1	0.598802395209	-1.0	
15	65627018	102531391	2	1	1	1	0.5	0.0	
16	84170	90354752	2	1	1	1	0.5	0.0	
17	2500	81195209	2	1	1	1	0.5	0.0	
18	125632	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	74347	63025519	2	1	1	1	0.5	0.0	
21	1	43384222	2	1	1	1	0.5	0.0	
21	43384223	43754598	2	1	1	1	0.5	0.0	
21	43754599	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
