chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	9997	242986605	2	1	1	1	0.5	0.0	
3	60596	44932977	2	1	1	1	0.761266747871	-0.713118852212	
3	60596	44932977	1	0	1	0.78	0.761266747871	-0.713118852212	
3	44932978	45334918	2	1	1	1	0.5	0.0	
3	45334919	53270144	1	0	1	1	0.892857142861	-1.0	
3	53270145	56661162	2	1	1	1	0.5	0.0	
3	56661163	57555071	1	0	1	1	0.892857142861	-1.0	
3	57555072	198022429	2	1	1	1	0.5	0.0	
4	9997	132919785	2	1	1	1	0.5	0.0	
4	132919786	136940360	2	1	1	1	0.5	0.0	
4	136940361	191154275	2	1	1	1	0.5	0.0	
5	17500	180789530	2	1	1	1	0.544128373453	0.150559676575	
5	17500	180789530	3	1	2	0.22	0.544128373453	0.150559676575	
6	203878	170899414	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	167500	146364021	2	1	1	1	0.5	0.0	
9	10001	141014193	2	1	1	1	0.5	0.0	
10	94426	135534746	2	1	1	1	0.5	0.0	
11	182500	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	54136908	1	0	1	1	0.892857142861	-1.0	
13	54136909	56659755	2	1	1	1	0.5	0.0	
13	56659756	61255083	2	1	1	1	0.5	0.0	
13	61255084	115169877	2	1	1	1	0.5	0.0	
14	16100000	107349539	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	83807	90354752	2	1	1	1	0.5	0.0	
17	1880	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	65900	63025519	2	1	1	1	0.5	0.0	
21	1	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
