chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	191015411	2	1	1	1	0.499999999999	0.0	
1	191015412	191051899	0	0	0	1	0.5	-inf	
1	191051900	249250620	2	1	1	1	0.499999999999	0.0	
2	70187	212136408	2	1	1	1	0.499999999999	0.0	
2	212136409	212156579	2	1	1	1	0.64135454079	-0.689659879388	
2	212136409	212156579	1	0	1	0.76	0.64135454079	-0.689659879388	
2	212156580	230714024	2	1	1	1	0.499999999999	0.0	
2	230714025	230905258	2	1	1	1	0.499999999999	0.0	
2	230905259	242984432	2	1	1	1	0.499999999999	0.0	
3	60001	187558003	2	1	1	1	0.499999999999	0.0	
3	187558004	188202411	2	1	1	1	0.499999999999	0.0	
3	188202412	198022429	2	1	1	1	0.499999999999	0.0	
4	105391	71183627	2	1	1	1	0.499999999999	0.0	
4	71183628	71213211	1	0	1	1	0.704225352112	-1.0	
4	71213212	191154275	2	1	1	1	0.499999999999	0.0	
5	11446	180713482	2	1	1	1	0.499999999999	0.0	
6	205920	67122639	2	1	1	1	0.499999999999	0.0	
6	67122640	67151766	2	1	1	1	0.51958848592	-0.0969617298871	
6	67122640	67151766	1	0	1	0.13	0.51958848592	-0.0969617298871	
6	67151767	170889829	2	1	1	1	0.499999999999	0.0	
7	15752	2708546	2	1	1	1	0.573131591013	-0.358453970912	
7	15752	2708546	1	0	1	0.44	0.573131591013	-0.358453970912	
7	2708547	5370645	2	1	1	1	0.499999999999	0.0	
7	5370646	8576521	3	1	2	1	0.612403100778	0.584962500721	
7	8576522	8609107	2	1	1	1	0.668717400028	-0.82367722736	
7	8576522	8609107	1	0	1	0.87	0.668717400028	-0.82367722736	
7	8609108	61742499	3	1	2	1	0.612403100778	0.584962500721	
7	61742500	62407288	2	1	1	1	0.499999999999	0.0	
7	62407289	99932718	2	1	1	1	0.600734648247	0.521050736901	
7	62407289	99932718	3	1	2	0.87	0.600734648247	0.521050736901	
7	99932719	99989796	2	1	1	1	0.499999999999	0.0	
7	99989797	102041738	1	0	1	1	0.704225352112	-1.0	
7	102041739	158988740	2	1	1	1	0.499999999999	0.0	
8	161635	42659648	1	0	1	1	0.704225352112	-1.0	
8	42659649	132725090	2	1	1	1	0.499999999999	0.0	
8	132725091	132748053	2	1	1	1	0.668717400028	-0.82367722736	
8	132725091	132748053	1	0	1	0.87	0.668717400028	-0.82367722736	
8	132748054	146364021	2	1	1	1	0.499999999999	0.0	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	94426	135209509	3	1	2	1	0.612403100778	0.584962500721	
10	135209510	135324276	2	1	1	1	0.600734648247	0.521050736901	
10	135209510	135324276	3	1	2	0.87	0.600734648247	0.521050736901	
11	199813	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	19100000	106841747	2	1	1	1	0.499999999999	0.0	
15	15800000	39887477	2	1	1	1	0.499999999999	0.0	
15	39887478	41070677	1	0	1	1	0.704225352112	-1.0	
15	41070678	102531391	2	1	1	1	0.499999999999	0.0	
16	90318	68233582	1	0	1	1	0.704225352112	-1.0	
16	68233583	89986760	2	1	1	1	0.51958848592	-0.0969617298871	
16	68233583	89986760	1	0	1	0.13	0.51958848592	-0.0969617298871	
17	834	81195209	2	1	1	1	0.499999999999	0.0	
18	12500	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	82012	63025519	2	1	1	1	0.499999999999	0.0	
21	9411194	15825462	2	1	1	1	0.499999999999	0.0	
21	15825463	15846317	3	1	2	1	0.738593866867	0.163498732283	
21	15825463	15846317	2	0	2	0.76	0.738593866867	0.163498732283	
21	15846318	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	18877396	2	1	1	1	0.499999999999	0.0	
22	18877397	21407393	1	0	1	1	0.704225352112	-1.0	
22	21407394	45654296	2	1	1	1	0.499999999999	0.0	
22	45654297	46478052	1	0	1	1	0.704225352112	-1.0	
22	46478053	46496494	1	0	1	1	0.704225352112	-1.0	
22	46496495	51304565	2	1	1	1	0.573131591013	-0.358453970912	
22	46496495	51304565	1	0	1	0.44	0.573131591013	-0.358453970912	
