chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	128899999	2	1	1	1	0.499999999999	0.0	
1	128900000	145136865	1	0	1	1	0.92096944152	-0.0892673380971	
1	128900000	145136865	2	0	2	0.88	0.92096944152	-0.0892673380971	
1	145136866	249250620	2	1	1	1	0.499999999999	0.0	
2	10787	243048760	2	1	1	1	0.499999999999	0.0	
3	62226	66636574	1	0	1	1	0.869565217395	-1.0	
3	66636575	66808055	2	1	1	1	0.561499671124	0.22032995488	
3	66636575	66808055	3	1	2	0.33	0.561499671124	0.22032995488	
3	66808056	198022429	2	1	1	1	0.499999999999	0.0	
4	9997	191154275	2	1	1	1	0.499999999999	0.0	
5	17500	89613269	2	1	1	1	0.499999999999	0.0	
5	89613270	180715810	3	1	2	1	0.649122807017	0.584962500721	
6	204484	170912653	2	1	1	1	0.499999999999	0.0	
7	42500	159138662	2	1	1	1	0.499999999999	0.0	
8	155757	146364021	2	1	1	1	0.499999999999	0.0	
9	10001	141213430	2	1	1	1	0.499999999999	0.0	
10	94538	135372500	2	1	1	1	0.499999999999	0.0	
11	197337	135006515	2	1	1	1	0.499999999999	0.0	
12	67500	133851894	2	1	1	1	0.499999999999	0.0	
13	16300000	115169877	2	1	1	1	0.499999999999	0.0	
14	16100000	107349539	2	1	1	1	0.499999999999	0.0	
15	15800000	102531391	2	1	1	1	0.499999999999	0.0	
16	91309	90354752	2	1	1	1	0.499999999999	0.0	
17	828	81195209	2	1	1	1	0.499999999999	0.0	
18	12500	78077247	2	1	1	1	0.499999999999	0.0	
19	97500	59128982	2	1	1	1	0.499999999999	0.0	
20	65288	63025519	2	1	1	1	0.499999999999	0.0	
21	9412500	48129894	2	1	1	1	0.499999999999	0.0	
22	12200000	51304565	2	1	1	1	0.499999999999	0.0	
