chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.5	0.0	
2	11320	242978212	2	1	1	1	0.5	0.0	
3	61495	198022429	2	1	1	1	0.5	0.0	
4	9997	191154275	2	1	1	1	0.5	0.0	
5	20510	179561188	2	1	1	1	0.5	0.0	
5	179561189	179878546	2	1	1	1	0.5	0.0	
5	179878547	180685900	2	1	1	1	0.5	0.0	
6	204484	170918194	2	1	1	1	0.5	0.0	
7	42500	159138662	2	1	1	1	0.5	0.0	
8	224184	146364021	2	1	1	1	0.5	0.0	
9	10001	141213430	2	1	1	1	0.5	0.0	
10	93528	135534746	2	1	1	1	0.5	0.0	
11	196944	135006515	2	1	1	1	0.5	0.0	
12	67500	133851894	2	1	1	1	0.5	0.0	
13	16300000	115169877	2	1	1	1	0.5	0.0	
14	16100000	106329478	2	1	1	1	0.5	0.0	
15	15800000	102417607	2	1	1	1	0.5	0.0	
16	103416	90354752	2	1	1	1	0.5	0.0	
17	828	81195209	2	1	1	1	0.5	0.0	
18	12500	78077247	2	1	1	1	0.5	0.0	
19	97500	59128982	2	1	1	1	0.5	0.0	
20	62500	63025519	2	1	1	1	0.5	0.0	
21	1	48129894	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
