chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.500000000001	0.0	
2	11320	242985493	2	1	1	1	0.500000000001	0.0	
3	79599	93899999	2	1	1	1	0.500000000001	0.0	
3	93900000	198022429	2	1	1	1	0.500000000001	0.0	
4	9997	62608464	2	1	1	1	0.500000000001	0.0	
4	62608465	62720899	2	1	1	1	0.500000000001	0.0	
4	62720900	191154275	2	1	1	1	0.500000000001	0.0	
5	17500	180713424	3	1	2	1	0.598393574298	0.584962500721	
6	205696	170898626	2	1	1	1	0.500000000001	0.0	
7	42500	159138662	2	1	1	1	0.500000000001	0.0	
8	159286	136460138	2	1	1	1	0.500000000001	0.0	
8	136460139	136686966	2	1	1	1	0.500000000001	0.0	
8	136686967	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141213430	2	1	1	1	0.500000000001	0.0	
10	97500	135534746	2	1	1	1	0.500000000001	0.0	
11	182500	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	107349539	2	1	1	1	0.500000000001	0.0	
15	15800000	102531391	2	1	1	1	0.500000000001	0.0	
16	87500	90354752	2	1	1	1	0.500000000001	0.0	
17	1665	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	62500	63025519	2	1	1	1	0.500000000001	0.0	
21	10900000	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
