chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.499999999998	0.0	
2	9997	242985493	2	1	1	1	0.499999999998	0.0	
3	60197	1500964	2	1	1	1	0.499999999998	0.0	
3	1500965	2019602	2	1	1	1	0.614363826256	-0.655171503003	
3	1500965	2019602	1	0	1	0.73	0.614363826256	-0.655171503003	
3	2019603	198022429	2	1	1	1	0.499999999998	0.0	
4	17500	190768551	2	1	1	1	0.499999999998	0.0	
5	14676	180715810	2	1	1	1	0.499999999998	0.0	
6	202452	170884224	2	1	1	1	0.499999999998	0.0	
7	42500	159138662	2	1	1	1	0.499999999998	0.0	
8	159436	146364021	2	1	1	1	0.499999999998	0.0	
9	10001	141213430	2	1	1	1	0.499999999998	0.0	
10	94426	135534746	2	1	1	1	0.499999999998	0.0	
11	196944	135006515	1	0	1	1	0.671140939596	-1.0	
12	67500	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
15	15800000	102531391	2	1	1	1	0.499999999998	0.0	
16	84170	90354752	2	1	1	1	0.499999999998	0.0	
17	7	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	78077247	2	1	1	1	0.499999999998	0.0	
19	226776	59128982	2	1	1	1	0.499999999998	0.0	
20	65288	63025519	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
