chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	776546	128899999	2	1	1	1	0.500000000002	0.0	
1	128900000	249250620	2	1	1	1	0.500000000002	0.0	
2	9997	242942500	2	1	1	1	0.500000000002	0.0	
3	62500	198022429	2	1	1	1	0.500000000002	0.0	
4	9997	191154275	2	1	1	1	0.500000000002	0.0	
5	17500	180712500	2	1	1	1	0.500000000002	0.0	
6	207500	170897500	2	1	1	1	0.500000000002	0.0	
7	42500	159138662	2	1	1	1	0.500000000002	0.0	
8	167500	146364021	2	1	1	1	0.500000000002	0.0	
9	10001	141213430	2	1	1	1	0.500000000002	0.0	
10	97500	135534746	2	1	1	1	0.500000000002	0.0	
11	182500	135006515	2	1	1	1	0.500000000002	0.0	
12	67500	133851894	2	1	1	1	0.500000000002	0.0	
13	16300000	114977301	2	1	1	1	0.500000000002	0.0	
14	16100000	107349539	2	1	1	1	0.500000000002	0.0	
15	15800000	102531391	2	1	1	1	0.500000000002	0.0	
16	87500	90354752	2	1	1	1	0.500000000002	0.0	
17	2500	81195209	2	1	1	1	0.500000000002	0.0	
18	12500	78077247	2	1	1	1	0.500000000002	0.0	
19	97500	24399999	2	1	1	1	0.500000000002	0.0	
19	24400000	59128982	2	1	1	1	0.591575958354	-0.349235440883	
19	24400000	59128982	1	0	1	0.43	0.591575958354	-0.349235440883	
20	62500	63025519	2	1	1	1	0.500000000002	0.0	
21	9412500	48129894	2	1	1	1	0.500000000002	0.0	
22	12200000	51304565	2	1	1	1	0.500000000002	0.0	
