chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.500000000002	0.0	
2	11320	156708210	2	1	1	1	0.500000000002	0.0	
2	156708211	157448834	1	0	1	1	0.92592592593	-1.0	
2	157448835	164658549	2	1	1	1	0.500000000002	0.0	
2	164658550	213194331	2	0	2	1	0.960000000002	0.0	
2	213194332	242840125	2	0	2	1	0.960000000002	0.0	
3	62437	93899999	2	1	1	1	0.500000000002	0.0	
3	93900000	175085298	4	1	3	1	0.739583333334	1.0	
3	175085299	198022429	4	1	3	1	0.739583333334	1.0	
4	74473	20167263	2	1	1	1	0.500000000002	0.0	
4	20167264	40536363	1	0	1	1	0.92592592593	-1.0	
4	40536364	191154275	2	1	1	1	0.500000000002	0.0	
5	14676	180615432	2	1	1	1	0.500000000002	0.0	
6	209159	170915881	2	1	1	1	0.500000000002	0.0	
7	42500	111625737	1	0	1	1	0.92592592593	-1.0	
7	111625738	159138662	1	0	1	1	0.92592592593	-1.0	
8	202842	146364021	2	1	1	1	0.500000000002	0.0	
9	42500	140267500	2	1	1	1	0.500000000002	0.0	
10	95074	135534746	2	1	1	1	0.500000000002	0.0	
11	201584	49578122	1	0	1	1	0.92592592593	-1.0	
11	49578123	109375643	1	0	1	1	0.92592592593	-1.0	
11	109375644	135006515	1	0	1	1	0.92592592593	-1.0	
12	67500	133851894	2	1	1	1	0.500000000002	0.0	
13	16300000	58603762	2	0	2	1	0.960000000002	0.0	
13	58603763	115169877	2	0	2	1	0.960000000002	0.0	
14	16100000	106362500	2	1	1	1	0.500000000002	0.0	
15	15800000	102531391	2	1	1	1	0.500000000002	0.0	
16	88245	90354752	2	1	1	1	0.500000000002	0.0	
17	1869	10642752	1	0	1	1	0.92592592593	-1.0	
17	10642753	54968174	2	1	1	1	0.500000000002	0.0	
17	54968175	57061644	2	1	1	1	0.545949872865	0.150559676575	
17	54968175	57061644	3	1	2	0.22	0.545949872865	0.150559676575	
17	57061645	62409485	1	0	1	1	0.92592592593	-1.0	
17	62409486	81195209	1	0	1	1	0.92592592593	-1.0	
18	12500	78077247	2	1	1	1	0.500000000002	0.0	
19	267168	59001871	2	1	1	1	0.500000000002	0.0	
20	82012	63025519	2	1	1	1	0.500000000002	0.0	
21	9412500	43078733	2	1	1	1	0.500000000002	0.0	
21	43078734	43113614	86	0	86	1	0.998990918265	5.4262647547	
21	43113615	47960837	2	1	1	1	0.500000000002	0.0	
22	12200000	51304565	2	1	1	1	0.500000000002	0.0	
