chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	1	19303812	2	1	1	1	0.5	0.0	
1	19303813	29096876	2	1	1	1	0.606428138265	-0.567040592724	
1	19303813	29096876	1	0	1	0.65	0.606428138265	-0.567040592724	
1	29096877	48526970	2	1	1	1	0.5	0.0	
1	48526971	51742172	1	0	1	1	0.684931506851	-1.0	
1	51742173	145156865	2	1	1	1	0.5	0.0	
1	145156866	191373022	3	1	2	1	0.6062992126	0.584962500721	
1	191373023	191941616	2	1	1	1	0.574649085497	0.405992359676	
1	191373023	191941616	3	1	2	0.65	0.574649085497	0.405992359676	
1	191941617	249250620	3	1	2	1	0.6062992126	0.584962500721	
2	9997	52873787	2	1	1	1	0.5	0.0	
2	52873788	53330417	2	1	1	1	0.606428138265	-0.567040592724	
2	52873788	53330417	1	0	1	0.65	0.606428138265	-0.567040592724	
2	53330418	137333286	2	1	1	1	0.5	0.0	
2	137333287	137565953	1	0	1	1	0.684931506851	-1.0	
2	137565954	198481910	2	1	1	1	0.5	0.0	
2	198481911	199267228	2	1	1	1	0.521942824364	0.11769504267	
2	198481911	199267228	3	1	2	0.17	0.521942824364	0.11769504267	
2	199267229	230906697	2	1	1	1	0.5	0.0	
2	230906698	231293787	1	0	1	1	0.684931506851	-1.0	
2	231293788	237961723	2	1	1	1	0.5	0.0	
2	237961724	238510759	2	1	1	1	0.524054082381	-0.128156351491	
2	237961724	238510759	1	0	1	0.17	0.524054082381	-0.128156351491	
2	238510760	240993990	2	1	1	1	0.5	0.0	
2	240993991	241102047	2	1	1	1	0.5	0.0	
2	241102048	243034519	2	1	1	1	0.5	0.0	
3	98144	14477854	2	1	1	1	0.5	0.0	
3	14477855	15333330	1	0	1	1	0.684931506851	-1.0	
3	15333331	22365839	2	1	1	1	0.5	0.0	
3	22365840	30048813	1	0	1	1	0.684931506851	-1.0	
3	30048814	31054286	0	0	0	1	0.499999999999	-inf	
3	31054287	31863609	2	1	1	1	0.524054082381	-0.128156351491	
3	31054287	31863609	1	0	1	0.17	0.524054082381	-0.128156351491	
3	31863610	106597676	2	1	1	1	0.5	0.0	
3	106597677	106720328	1	0	1	1	0.684931506851	-1.0	
3	106720329	146990549	2	1	1	1	0.5	0.0	
3	146990550	147926008	2	1	1	1	0.5	0.0	
3	147926009	198022429	2	1	1	1	0.5	0.0	
4	111116	1721789	1	0	1	1	0.684931506851	-1.0	
4	1721790	160441613	2	1	1	1	0.5	0.0	
4	160441614	160789372	2	1	1	1	0.64441293981	-0.773491470191	
4	160441614	160789372	1	0	1	0.83	0.64441293981	-0.773491470191	
4	160789373	177472555	2	1	1	1	0.5	0.0	
4	177472556	177852037	1	0	1	1	0.684931506851	-1.0	
4	177852038	179465455	2	1	1	1	0.5	0.0	
4	179465456	179897668	2	1	1	1	0.5	0.0	
4	179897669	190824580	2	1	1	1	0.5	0.0	
5	21182	79030201	2	1	1	1	0.5	0.0	
5	79030202	79719604	1	0	1	1	0.684931506851	-1.0	
5	79719605	98699199	2	1	1	1	0.5	0.0	
5	98699200	99577241	2	1	1	1	0.606428138265	-0.567040592724	
5	98699200	99577241	1	0	1	0.65	0.606428138265	-0.567040592724	
5	99577242	157015157	2	1	1	1	0.5	0.0	
5	157015158	157541766	2	1	1	1	0.5	0.0	
5	157541767	180915259	2	1	1	1	0.5	0.0	
6	1	153183562	2	1	1	1	0.5	0.0	
6	153183563	154827633	1	0	1	1	0.684931506851	-1.0	
6	154827634	157637191	2	1	1	1	0.5	0.0	
6	157637192	158217015	2	1	1	1	0.524054082381	-0.128156351491	
6	157637192	158217015	1	0	1	0.17	0.524054082381	-0.128156351491	
6	158217016	167376891	2	1	1	1	0.5	0.0	
6	167376892	167557244	2	1	1	1	0.5	0.0	
6	167557245	171115066	2	1	1	1	0.5	0.0	
7	15752	141919465	2	1	1	1	0.5	0.0	
7	141919466	143870252	4	1	3	1	0.675324675326	1.0	
7	143870253	145830487	5	1	4	1	0.723756906076	1.32192809489	
7	145830488	149505626	1	0	1	1	0.684931506851	-1.0	
7	149505627	149813253	1	0	1	1	0.684931506851	-1.0	
7	149813254	159138662	2	1	1	1	0.606428138265	-0.567040592724	
7	149813254	159138662	1	0	1	0.65	0.606428138265	-0.567040592724	
8	203231	85906994	2	1	1	1	0.64441293981	-0.773491470191	
8	203231	85906994	1	0	1	0.83	0.64441293981	-0.773491470191	
8	85906995	146364021	3	1	2	1	0.6062992126	0.584962500721	
9	57539	18559299	1	0	1	1	0.684931506851	-1.0	
9	18559300	20994157	2	1	1	1	0.5	0.0	
9	20994158	21980619	1	0	1	1	0.684931506851	-1.0	
9	21980620	22465287	0	0	0	1	0.499999999999	-inf	
9	22465288	27142832	1	0	1	1	0.684931506851	-1.0	
9	27142833	76669283	2	1	1	1	0.5	0.0	
9	76669284	77435923	2	1	1	1	0.524054082381	-0.128156351491	
9	76669284	77435923	1	0	1	0.17	0.524054082381	-0.128156351491	
9	77435924	95247797	2	1	1	1	0.5	0.0	
9	95247798	96072422	1	0	1	1	0.684931506851	-1.0	
9	96072423	141213430	2	1	1	1	0.5	0.0	
10	154078	18990478	2	1	1	1	0.5	0.0	
10	18990479	19424125	1	0	1	1	0.684931506851	-1.0	
10	19424126	116602200	2	1	1	1	0.5	0.0	
10	116602201	117518625	2	1	1	1	0.5	0.0	
10	117518626	135208463	2	1	1	1	0.5	0.0	
11	202547	2331190	2	1	1	1	0.5	0.0	
11	2331191	3969803	2	1	1	1	0.64441293981	-0.773491470191	
11	2331191	3969803	1	0	1	0.83	0.64441293981	-0.773491470191	
11	3969804	50208215	2	1	1	1	0.5	0.0	
11	50208216	50783295	1	0	1	1	0.684931506851	-1.0	
11	50783296	107654872	2	1	1	1	0.5	0.0	
11	107654873	132425964	2	1	1	1	0.524054082381	-0.128156351491	
11	107654873	132425964	1	0	1	0.17	0.524054082381	-0.128156351491	
11	132425965	132843993	2	1	1	1	0.5	0.0	
11	132843994	132951633	2	1	1	1	0.5	0.0	
11	132951634	135006515	2	1	1	1	0.5	0.0	
12	231061	132281110	2	1	1	1	0.5	0.0	
12	132281111	132473517	2	1	1	1	0.5	0.0	
12	132473518	133851894	2	1	1	1	0.5	0.0	
13	16300000	20643559	2	1	1	1	0.521942824364	0.11769504267	
13	16300000	20643559	3	1	2	0.17	0.521942824364	0.11769504267	
13	20643560	21886418	1	0	1	1	0.684931506851	-1.0	
13	21886419	22579235	2	1	1	1	0.5	0.0	
13	22579236	22858548	1	0	1	1	0.684931506851	-1.0	
13	22858549	22933598	2	1	1	1	0.574649085497	0.405992359676	
13	22858549	22933598	3	1	2	0.65	0.574649085497	0.405992359676	
13	22933599	23285886	2	1	1	1	0.5	0.0	
13	23285887	23527693	1	0	1	1	0.684931506851	-1.0	
13	23527694	23740059	2	1	1	1	0.5	0.0	
13	23740060	23893771	1	0	1	1	0.684931506851	-1.0	
13	23893772	23938481	2	1	1	1	0.5	0.0	
13	23938482	34491466	3	1	2	1	0.6062992126	0.584962500721	
13	34491467	34915012	3	1	2	1	0.703517587941	0.23266075679	
13	34491467	34915012	2	0	2	0.65	0.703517587941	0.23266075679	
13	34915013	83714642	3	1	2	1	0.6062992126	0.584962500721	
13	83714643	85500754	2	0	2	1	0.77	0.0	
13	85500755	115169877	2	1	1	1	0.521942824364	0.11769504267	
13	85500755	115169877	3	1	2	0.17	0.521942824364	0.11769504267	
14	19100000	101025718	2	1	1	1	0.5	0.0	
14	101025719	101139356	2	1	1	1	0.5	0.0	
14	101139357	107349539	2	1	1	1	0.5	0.0	
15	15800000	102531391	2	1	1	1	0.5	0.0	
16	90318	90354752	2	1	1	1	0.5	0.0	
17	1665	25799999	2	1	1	1	0.5	0.0	
17	25800000	81195209	2	1	1	1	0.5	0.0	
18	13616	39432296	2	1	1	1	0.5	0.0	
18	39432297	41974898	1	0	1	1	0.684931506851	-1.0	
18	41974899	43427306	1	0	1	1	0.684931506851	-1.0	
18	43427307	78077247	2	1	1	1	0.524054082381	-0.128156351491	
18	43427307	78077247	1	0	1	0.17	0.524054082381	-0.128156351491	
19	269254	775982	2	1	1	1	0.5	0.0	
19	775983	28599999	1	0	1	1	0.684931506851	-1.0	
19	28600000	37930644	2	1	1	1	0.591536639165	0.500802053057	
19	28600000	37930644	3	1	2	0.83	0.591536639165	0.500802053057	
19	37930645	58914719	3	1	2	1	0.6062992126	0.584962500721	
20	74347	63025519	2	1	1	1	0.5	0.0	
22	12200000	51304565	2	1	1	1	0.5	0.0	
