chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	249250620	2	1	1	1	0.499999999998	0.0	
2	9997	242984215	2	1	1	1	0.499999999998	0.0	
3	60197	197846280	2	1	1	1	0.499999999998	0.0	
4	9997	191154275	2	1	1	1	0.499999999998	0.0	
5	20615	180685900	2	1	1	1	0.499999999998	0.0	
6	202452	170897500	1	0	1	1	0.574712643675	-1.0	
7	42500	159138662	2	1	1	1	0.499999999998	0.0	
8	167500	146364021	2	1	1	1	0.499999999998	0.0	
9	10001	141213430	2	1	1	1	0.499999999998	0.0	
10	97500	135534746	2	1	1	1	0.499999999998	0.0	
11	182500	135006515	2	1	1	1	0.548486178146	-0.599462070416	
11	182500	135006515	1	0	1	0.68	0.548486178146	-0.599462070416	
12	67500	133851894	2	1	1	1	0.499999999998	0.0	
13	16300000	115169877	2	1	1	1	0.499999999998	0.0	
14	19100000	106362500	2	1	1	1	0.499999999998	0.0	
15	15800000	102491245	2	1	1	1	0.499999999998	0.0	
16	87500	90354752	2	1	1	1	0.499999999998	0.0	
17	5687	81195209	2	1	1	1	0.499999999998	0.0	
18	12500	78077247	2	1	1	1	0.499999999998	0.0	
19	97500	59128982	2	1	1	1	0.499999999998	0.0	
20	82215	63025519	2	1	1	1	0.499999999998	0.0	
21	9412500	48129894	2	1	1	1	0.499999999998	0.0	
22	12200000	51304565	2	1	1	1	0.499999999998	0.0	
