chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	10001	249250620	2	1	1	1	0.500000000001	0.0	
2	9997	243039444	2	1	1	1	0.500000000001	0.0	
3	62309	198022429	2	1	1	1	0.500000000001	0.0	
4	17500	191154275	2	1	1	1	0.500000000001	0.0	
5	14782	180619938	2	1	1	1	0.500000000001	0.0	
6	1	170898626	2	1	1	1	0.500000000001	0.0	
7	42038	159138662	2	1	1	1	0.500000000001	0.0	
8	167500	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141045076	2	1	1	1	0.500000000001	0.0	
10	96332	135534746	2	1	1	1	0.500000000001	0.0	
11	197557	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	107349539	2	1	1	1	0.500000000001	0.0	
15	15800000	20699999	2	1	1	1	0.500000000001	0.0	
15	20700000	22911095	2	1	1	1	0.571807827352	0.516015147004	
15	20700000	22911095	3	1	2	0.86	0.571807827352	0.516015147004	
15	22911096	102531391	2	1	1	1	0.500000000001	0.0	
16	85961	90354752	2	1	1	1	0.500000000001	0.0	
17	7	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	74347	63025519	2	1	1	1	0.500000000001	0.0	
21	9411194	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
