chromosome	start	end	copy_number	minor_cn	major_cn	ccf	baf	logr	
1	17500	16121448	2	1	1	1	0.500000000001	0.0	
1	16121449	51696588	2	1	1	1	0.747495888773	-0.81096617561	
1	16121449	51696588	1	0	1	0.86	0.747495888773	-0.81096617561	
1	51696589	249250620	2	1	1	1	0.500000000001	0.0	
2	11320	128820509	2	1	1	1	0.500000000001	0.0	
2	128820510	130364275	3	1	2	1	0.638989169675	0.584962500721	
2	130364276	131762251	3	1	2	1	0.638989169675	0.584962500721	
2	131762252	243029549	2	1	1	1	0.624370821125	0.516015147004	
2	131762252	243029549	3	1	2	0.86	0.624370821125	0.516015147004	
3	62309	70478420	1	0	1	1	0.813008130083	-1.0	
3	70478421	70806610	2	1	1	1	0.500000000001	0.0	
3	70806611	72085701	2	1	1	1	0.541711809316	-0.152003093445	
3	70806611	72085701	1	0	1	0.2	0.541711809316	-0.152003093445	
3	72085702	198022429	2	1	1	1	0.500000000001	0.0	
4	9997	191154275	2	1	1	1	0.500000000001	0.0	
5	14676	180667857	3	1	2	1	0.638989169675	0.584962500721	
6	206599	116235704	2	1	1	1	0.500000000001	0.0	
6	116235705	117450370	1	0	1	1	0.813008130083	-1.0	
6	117450371	119069721	1	0	1	1	0.813008130083	-1.0	
6	119069722	170915307	2	1	1	1	0.541711809316	-0.152003093445	
6	119069722	170915307	1	0	1	0.2	0.541711809316	-0.152003093445	
7	42500	159138662	2	1	1	1	0.500000000001	0.0	
8	167500	56329214	1	0	1	1	0.813008130083	-1.0	
8	56329215	56735705	2	1	1	1	0.500000000001	0.0	
8	56735706	58118104	1	0	1	1	0.813008130083	-1.0	
8	58118105	146364021	2	1	1	1	0.500000000001	0.0	
9	10001	141213430	2	1	1	1	0.500000000001	0.0	
10	109315	135534746	2	1	1	1	0.500000000001	0.0	
11	253662	135006515	2	1	1	1	0.500000000001	0.0	
12	67500	133851894	2	1	1	1	0.500000000001	0.0	
13	16300000	115169877	2	1	1	1	0.500000000001	0.0	
14	16100000	20546897	2	1	1	1	0.500000000001	0.0	
14	20546898	106462137	2	1	1	1	0.500000000001	0.0	
15	15800000	102531391	2	1	1	1	0.500000000001	0.0	
16	90538	90354752	2	1	1	1	0.500000000001	0.0	
17	7	81195209	2	1	1	1	0.500000000001	0.0	
18	12500	78077247	2	1	1	1	0.500000000001	0.0	
19	97500	59128982	2	1	1	1	0.500000000001	0.0	
20	74347	63025519	2	1	1	1	0.500000000001	0.0	
21	9412500	48129894	2	1	1	1	0.500000000001	0.0	
22	12200000	51304565	2	1	1	1	0.500000000001	0.0	
